Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean(5.7.14),Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132
9.490,19.942,14.852,23.375,21.619,13.103,20.783,22.122,32.025,35.699,33.245,25.543,21.352,25.018,16.907,10.989,9.769,18.053,15.796,15.548,6.857,5.514,9.373,15.832,11.803,13.483,14.427,11.336,17.181,7.864,11.705,12.873,12.346,11.188,8.057,5.735,4.169,3.308,9.185,8.886,6.645,14.329,17.236,16.322,12.117,16.227,26.168,9.537,20.043,23.413,19.818,11.850,14.842,12.132,9.623,12.818,14.370,15.143,18.630,16.200,15.767,21.412,16.562,14.204,17.375,11.472,10.543,13.622,9.192,15.674,22.676,13.696,12.465,14.493,18.095,15.359,15.963,22.379,24.791,21.214,18.922,10.627,9.148,5.264,9.526,8.073,6.532,8.441,8.584,10.324,11.333,17.129,15.155,16.621,13.224,14.333,21.593,20.625,28.489,30.675,24.141,18.459,28.847,36.070,29.987,21.619,31.670,18.593,16.911,24.462,13.508,18.585,25.700,17.333,18.012,23.014,18.375,17.629,27.640,17.771,24.482,33.322,19.327,17.340,20.352,17.523,10.057,6.460,18.608,15.882,17.034,13.860
9.413,19.165,13.861,23.144,19.698,12.871,20.837,21.866,32.580,33.860,34.830,23.787,19.732,23.800,14.800,12.033,9.204,17.184,15.850,15.558,6.929,5.292,9.907,15.261,11.445,13.979,14.227,10.371,15.943,7.136,10.697,12.618,11.385,10.274,7.720,6.000,4.202,3.429,9.676,9.874,7.903,15.603,18.200,14.551,12.260,14.987,23.842,8.679,18.729,23.476,20.173,10.320,14.618,12.140,9.439,11.455,14.283,14.471,18.750,15.833,15.104,19.833,16.953,14.197,17.199,12.708,11.457,13.916,8.942,16.000,21.331,14.052,12.000,13.087,17.310,13.031,13.785,20.470,24.366,20.262,18.059,10.746,8.593,5.849,8.990,7.919,7.000,8.524,8.277,10.171,10.430,17.652,16.010,17.914,12.953,13.667,20.667,19.000,28.532,28.575,23.824,17.857,25.823,35.116,29.805,19.698,31.091,18.630,16.933,23.731,13.869,17.108,25.300,17.314,18.369,22.639,17.297,16.181,27.960,17.429,23.786,33.186,20.163,15.680,19.473,16.920,10.264,7.117,17.667,15.247,16.434,13.292
8.904,19.058,14.887,21.096,19.524,11.379,18.736,21.646,29.988,33.097,33.189,23.189,19.859,21.918,15.400,11.867,8.759,16.886,14.920,14.933,7.554,5.250,8.893,14.160,10.577,13.944,13.445,10.171,15.305,7.127,11.068,12.078,12.000,10.291,7.650,5.363,4.045,3.323,9.315,10.251,8.315,15.411,19.327,14.754,13.195,14.693,24.611,9.261,21.514,21.444,19.700,11.620,15.237,12.544,9.518,11.875,13.076,14.429,17.554,16.956,14.006,19.892,17.065,13.263,17.566,11.101,11.326,15.647,8.425,14.152,20.493,13.322,10.972,13.130,16.911,12.984,14.607,21.621,23.284,19.563,17.637,10.284,8.198,5.321,9.928,8.374,6.354,8.993,7.990,9.810,11.086,17.329,16.117,17.534,13.000,14.383,19.420,20.475,26.606,27.375,22.388,17.612,25.879,31.535,27.065,19.524,28.330,18.315,15.844,21.756,14.557,17.369,22.720,16.804,19.107,22.403,16.602,16.190,24.640,16.914,21.696,31.153,18.347,16.020,18.352,17.045,10.604,7.146,18.392,15.665,16.246,13.358
9.375,19.515,14.661,21.067,18.944,12.603,17.752,18.695,28.938,31.183,32.906,22.165,19.676,22.045,14.907,11.378,9.000,16.814,13.442,14.827,6.500,4.458,8.840,15.454,10.796,13.112,14.518,10.186,13.410,6.347,11.682,12.235,11.510,9.769,7.764,6.157,4.157,3.278,10.167,10.623,7.694,14.685,18.000,13.186,11.247,14.173,23.463,8.888,21.757,21.278,19.627,11.410,16.250,11.956,8.904,12.000,13.674,13.343,19.130,14.967,14.552,19.363,18.136,13.577,17.213,11.483,10.696,14.613,8.700,14.717,19.289,13.096,12.183,12.725,15.649,13.453,14.163,19.470,23.500,18.728,15.961,9.567,7.926,4.755,10.093,7.285,6.608,8.041,9.040,9.971,11.677,17.290,15.981,17.802,13.224,13.933,20.123,19.300,25.255,25.350,22.929,16.724,25.653,32.349,24.247,18.944,26.114,18.852,16.378,21.782,15.475,15.462,20.440,17.020,16.655,21.375,17.258,16.562,24.573,16.486,22.393,31.576,18.327,15.160,18.626,17.318,10.028,6.927,18.137,15.587,16.099,13.323
9.817,18.757,14.174,21.221,18.278,12.526,17.543,20.524,28.778,29.731,30.642,21.732,17.028,21.218,15.240,12.678,9.509,16.858,14.646,13.962,6.946,5.250,9.013,15.008,11.248,13.091,13.282,9.914,12.190,7.110,10.492,11.873,11.942,10.308,7.146,5.725,5.236,3.481,9.815,10.886,8.694,14.110,18.655,14.051,11.312,14.467,21.884,8.910,20.671,22.476,20.018,13.810,15.513,11.904,9.939,10.398,12.533,12.857,17.935,14.578,14.497,18.843,19.722,14.175,16.382,12.169,11.174,15.303,8.233,15.543,18.908,11.948,10.155,13.029,14.869,12.844,13.807,18.682,23.634,18.825,16.775,9.373,8.025,5.302,9.495,8.585,6.968,8.269,8.465,9.371,10.839,16.716,15.505,16.991,12.835,13.383,18.580,19.050,25.468,26.062,20.682,17.265,24.379,29.349,25.883,18.278,26.080,18.574,15.378,19.385,14.131,16.015,21.220,16.549,17.988,22.500,15.922,15.486,23.093,15.486,19.964,29.847,17.551,15.700,16.978,16.250,9.575,6.942,20.637,15.250,15.801,13.321
9.577,16.621,13.078,19.058,18.460,12.138,17.147,19.720,27.457,28.559,30.547,20.425,17.803,20.145,15.120,11.511,8.907,17.055,13.920,12.971,6.500,5.153,8.173,15.697,10.613,12.734,13.655,10.836,13.686,6.831,10.841,11.706,12.846,9.829,7.465,5.696,4.281,3.158,9.694,10.311,8.435,14.342,18.673,15.254,11.299,15.107,21.547,8.896,21.350,21.706,19.600,12.040,17.776,12.526,9.526,11.000,13.022,12.829,19.500,15.344,15.184,19.039,19.615,14.292,16.316,10.517,11.130,15.084,7.650,14.696,16.718,12.330,11.211,12.087,14.821,11.812,12.252,17.152,25.866,19.854,15.725,10.239,7.654,5.736,10.216,8.187,6.823,8.662,7.881,9.714,11.183,16.658,16.515,16.293,12.424,13.567,19.802,20.875,26.500,25.312,22.012,16.959,24.427,31.674,25.299,18.460,25.955,17.574,14.822,20.167,14.148,14.092,21.480,15.039,18.310,20.542,16.102,15.476,23.253,16.000,21.268,27.373,17.449,15.580,17.868,15.102,8.179,6.701,18.912,15.270,16.278,12.980
8.433,16.612,13.113,18.625,16.437,11.931,16.550,18.988,25.506,27.849,27.245,19.929,17.592,19.682,15.413,11.511,8.398,16.277,12.726,12.712,6.714,4.819,8.827,14.815,10.255,12.797,13.718,10.079,12.505,6.898,10.909,11.049,11.933,9.470,7.611,5.892,4.517,3.316,9.176,11.168,8.169,15.164,17.836,14.051,10.545,15.253,18.737,9.172,20.507,20.246,19.918,12.700,20.605,12.553,9.307,9.977,12.272,12.986,19.185,14.644,13.718,18.147,19.012,12.861,16.978,11.303,11.891,14.723,7.142,12.989,17.035,11.800,11.408,10.797,14.446,11.609,13.467,17.939,25.821,20.874,14.382,8.940,7.420,4.170,9.969,7.886,6.525,7.400,8.752,10.143,10.118,16.877,16.602,18.095,12.882,13.300,20.049,20.350,25.830,24.475,20.694,17.276,22.298,28.814,23.052,16.437,24.989,17.759,15.711,17.705,14.361,15.431,21.240,16.039,15.905,19.764,15.328,15.952,23.053,16.086,17.964,28.068,14.878,15.020,16.231,14.977,9.160,6.949,19.373,15.067,16.051,12.792
9.183,16.913,12.478,18.529,16.008,11.483,15.589,20.110,23.901,27.344,23.830,19.772,17.761,17.518,15.080,11.244,8.500,16.591,12.894,12.731,6.607,5.042,7.880,14.739,10.672,13.860,13.264,10.036,12.238,7.025,9.886,11.941,12.163,9.590,7.331,6.029,4.090,3.459,10.139,11.012,8.153,14.877,17.127,13.424,10.610,14.067,19.758,8.791,19.793,20.278,18.691,12.640,20.355,12.518,8.868,10.125,12.478,12.257,18.043,14.378,14.025,18.382,19.337,12.839,15.765,11.326,11.011,14.748,7.217,12.533,17.373,11.183,10.704,12.043,14.583,10.312,12.393,16.333,24.545,19.379,14.971,10.134,7.716,5.585,9.495,7.577,6.677,8.710,9.287,9.724,11.097,16.510,15.573,17.000,12.106,14.033,17.901,21.600,25.989,24.688,19.518,16.051,22.105,28.791,23.688,16.008,24.523,16.537,13.489,17.333,13.197,14.923,18.180,15.706,18.262,18.500,14.570,15.657,19.987,12.314,18.964,24.136,15.673,13.060,16.132,13.602,8.519,7.080,18.578,14.617,15.782,12.195
8.596,17.039,12.287,17.615,15.675,11.586,16.279,19.549,23.914,25.538,24.170,19.378,15.817,16.473,15.653,10.589,9.083,16.131,12.982,12.587,7.143,5.125,7.787,15.050,11.752,12.112,12.518,9.186,10.486,6.958,9.742,11.353,11.115,9.222,7.624,5.539,3.854,3.165,10.463,10.371,7.702,14.507,17.527,12.492,10.623,13.973,17.768,8.873,20.079,18.357,17.273,11.830,18.842,14.132,9.105,10.034,11.511,11.900,17.435,13.656,14.975,17.049,18.385,14.927,16.206,13.506,11.554,14.605,7.267,12.685,15.366,11.287,11.606,13.014,13.917,10.641,12.630,16.061,22.239,20.223,14.206,9.075,7.506,4.642,9.969,7.504,6.513,8.366,8.208,10.295,11.269,16.432,14.709,17.034,11.541,13.683,19.259,21.375,24.702,24.275,20.106,15.765,21.008,24.023,21.403,15.675,23.102,16.444,14.467,17.782,13.623,14.354,19.540,12.804,16.131,18.833,14.711,14.771,21.067,12.886,18.036,22.881,14.531,12.800,15.934,13.114,8.264,6.577,17.775,14.458,15.458,11.873
7.923,16.320,12.174,18.125,14.754,11.603,15.504,17.524,22.062,25.914,24.019,18.819,15.254,16.636,13.933,10.222,9.176,15.958,12.177,11.837,6.411,5.611,7.347,13.395,10.044,12.112,12.627,9.364,10.143,6.280,9.886,11.216,10.846,8.009,7.904,5.412,5.079,3.526,10.037,10.814,7.960,14.082,15.345,12.271,11.519,15.267,17.916,8.978,18.721,18.778,17.191,10.540,18.184,12.965,8.509,9.534,11.076,12.829,17.935,12.744,13.877,18.157,16.633,11.934,17.081,11.674,11.228,14.286,7.092,11.870,14.782,10.817,11.225,12.087,14.292,9.875,12.422,15.106,22.090,17.942,12.392,8.373,6.827,5.321,9.876,8.878,6.373,8.786,9.119,9.743,9.570,17.252,14.845,16.862,11.576,13.017,16.630,19.375,25.074,24.712,19.365,15.245,20.669,25.837,21.299,14.754,23.080,15.019,13.733,17.526,12.787,13.815,17.560,14.020,15.940,19.431,14.570,14.981,19.413,12.371,16.196,23.746,13.735,12.900,15.912,13.023,8.792,6.796,16.235,14.267,15.400,11.368
8.731,15.631,11.870,17.519,13.746,11.198,15.860,16.951,20.259,24.968,24.057,19.291,15.634,16.427,14.333,11.278,8.944,15.695,12.027,11.731,7.714,4.931,7.867,13.042,10.336,11.867,12.091,8.857,10.438,6.822,9.856,11.549,11.837,8.145,7.854,5.529,4.472,2.842,10.593,10.078,8.032,13.781,17.782,13.924,11.532,14.773,17.726,9.067,17.679,18.365,18.200,11.090,19.961,14.061,8.605,10.011,11.880,11.871,19.065,12.856,13.957,16.882,17.976,13.708,16.559,11.539,11.293,14.824,6.383,11.837,15.394,10.617,10.986,11.319,13.619,9.500,11.785,15.409,22.284,18.272,14.225,8.388,6.716,4.698,9.670,7.772,6.766,8.400,8.455,9.581,10.710,17.490,14.854,15.690,12.953,13.900,17.395,18.925,22.745,23.212,19.882,15.551,19.750,26.186,21.143,13.746,22.216,16.352,13.556,16.564,13.262,13.985,18.340,13.824,14.810,18.889,13.438,13.400,18.400,12.057,15.500,20.763,15.837,13.060,13.429,13.159,8.538,6.277,16.422,14.504,14.947,11.264
8.250,15.369,12.713,15.760,14.786,10.828,14.729,17.927,20.938,22.720,21.547,18.142,13.352,16.336,14.320,10.667,8.639,15.466,11.531,11.577,6.411,4.917,8.120,12.765,10.131,12.105,11.991,8.786,11.390,6.695,9.902,11.245,11.808,7.932,6.987,5.647,4.326,3.263,10.685,9.964,8.589,13.836,17.000,14.246,10.364,14.720,18.211,8.910,18.064,19.167,17.555,10.300,20.711,12.895,8.947,10.034,10.609,11.571,18.543,11.900,13.454,17.098,16.426,12.635,14.993,11.551,10.543,14.235,6.808,11.500,12.887,10.913,10.704,12.725,12.792,8.562,11.259,14.348,21.522,17.631,13.147,9.597,7.235,5.208,9.629,7.553,6.215,8.572,8.703,8.829,10.323,16.542,16.340,15.974,11.529,13.300,17.370,19.600,21.436,22.500,19.224,15.929,19.903,24.349,19.909,14.786,21.636,14.537,13.956,16.064,14.426,14.015,15.620,14.451,14.869,16.833,12.781,14.019,16.973,11.600,15.304,19.153,13.776,12.540,14.429,12.568,9.047,6.292,16.373,14.583,15.237,10.951
7.837,15.204,11.426,15.048,14.437,10.698,14.264,16.768,21.198,22.129,22.906,17.685,13.211,16.082,13.693,10.622,8.963,15.702,11.088,11.048,6.643,5.417,7.853,12.513,10.745,12.790,11.736,8.557,9.105,6.551,9.318,9.961,12.087,7.333,6.987,5.598,3.472,3.398,10.296,9.772,8.895,14.986,17.291,14.322,10.922,13.467,16.295,9.470,17.636,20.349,17.764,10.930,21.934,12.851,9.596,9.750,9.978,11.114,16.261,12.489,14.104,17.186,17.787,12.292,15.978,12.775,12.174,15.899,6.758,10.989,13.275,10.391,9.042,10.797,12.310,9.078,11.489,14.045,20.881,16.320,13.049,8.940,7.605,5.604,9.175,7.878,6.886,8.386,8.238,9.771,10.516,16.103,15.252,15.724,11.918,12.583,17.333,16.900,20.840,22.263,18.482,15.112,19.613,24.093,19.416,14.437,21.852,17.093,12.356,15.397,12.934,15.385,16.940,13.510,15.357,17.125,13.344,14.029,18.293,12.686,16.625,18.068,12.204,13.700,15.319,12.920,8.651,6.277,17.882,14.619,14.958,11.116
7.933,15.155,12.113,15.337,12.944,11.888,14.574,17.317,19.914,23.032,21.245,17.559,15.056,15.645,14.240,11.067,8.880,15.583,11.292,11.029,6.411,4.903,7.027,11.966,9.818,12.007,10.973,8.657,9.429,6.559,9.697,10.824,12.346,7.128,7.019,5.196,3.955,3.504,10.231,10.323,9.081,14.329,16.855,13.797,11.818,13.587,15.989,9.679,16.686,20.849,18.300,12.150,24.855,14.044,8.965,8.557,10.185,11.371,17.359,12.311,14.791,17.480,18.456,13.292,16.037,13.011,10.859,15.765,6.975,10.315,12.796,9.530,10.958,10.333,12.583,8.953,10.059,14.212,19.164,14.311,12.314,8.299,6.988,5.547,11.320,8.927,6.633,8.752,8.723,8.733,10.452,18.103,13.864,16.198,11.129,14.217,16.012,19.750,20.691,22.362,19.129,15.653,19.944,24.000,19.987,12.944,21.011,15.426,12.489,14.910,13.148,15.046,17.740,14.941,15.405,18.694,13.406,14.162,17.013,10.657,14.946,17.644,13.449,12.820,14.758,13.818,9.038,6.409,16.775,14.840,14.933,11.073
8.125,14.680,10.357,14.567,12.413,11.543,14.457,16.927,19.691,21.753,19.830,16.756,13.056,15.845,13.320,10.700,8.926,15.453,10.982,10.942,7.357,4.625,7.373,13.176,9.993,11.804,12.755,8.636,9.086,6.364,9.652,9.578,10.913,6.855,7.611,5.186,4.562,3.241,10.935,10.114,8.460,13.521,17.800,13.720,10.987,13.493,16.874,10.007,18.750,20.571,19.100,11.730,23.816,13.789,9.061,8.659,9.728,12.414,16.326,12.856,13.147,16.961,18.562,14.204,16.051,12.112,11.761,15.218,6.258,10.750,12.035,10.130,9.197,12.261,13.214,8.328,11.252,12.955,19.194,14.660,12.294,7.478,7.617,5.151,11.361,7.967,6.627,8.497,7.782,8.914,10.957,18.523,15.786,16.026,11.224,13.350,16.642,19.675,19.734,22.675,17.141,14.561,18.863,21.814,19.987,12.413,21.614,16.537,12.578,14.936,13.098,15.554,16.960,13.941,15.405,17.514,13.016,14.648,17.040,13.857,16.071,17.271,11.673,11.160,14.516,12.375,8.613,6.672,16.245,14.620,15.189,11.012
7.442,15.194,11.783,14.865,12.603,11.931,14.116,16.085,19.580,21.398,21.887,15.654,13.986,14.873,13.867,11.100,8.389,15.255,10.805,10.356,6.429,5.097,7.653,12.412,9.547,11.916,11.500,8.114,8.676,6.432,9.189,8.990,9.779,7.564,7.389,5.814,4.438,3.414,9.981,9.210,8.694,14.356,16.273,12.686,11.078,12.440,17.000,10.552,16.971,19.071,18.927,11.860,20.605,12.974,8.921,8.341,9.098,11.371,17.717,12.044,12.583,16.284,18.178,12.365,17.831,12.382,10.957,15.235,7.217,10.163,11.852,9.887,9.338,11.522,13.833,9.297,10.674,12.621,17.649,14.612,12.147,8.418,6.494,5.208,10.907,8.106,6.709,8.317,7.752,8.905,10.559,16.445,15.806,15.431,12.471,13.150,16.407,20.625,20.085,21.050,18.929,15.510,18.823,20.953,19.442,12.603,20.068,15.074,12.978,15.256,12.656,15.123,16.820,13.275,16.071,16.931,13.211,14.990,14.987,11.829,14.143,16.746,11.041,12.840,13.802,11.932,8.264,6.263,15.284,14.326,15.031,11.218
6.904,16.126,11.861,15.308,12.698,12.147,13.682,16.378,18.815,21.097,20.491,17.591,12.268,14.945,13.573,10.189,8.417,15.181,10.389,10.490,6.911,5.208,8.093,13.403,9.985,12.552,11.291,8.571,8.371,6.585,9.530,9.559,10.356,7.897,7.694,5.529,4.483,3.383,9.750,10.084,8.185,14.137,14.364,11.508,12.208,11.227,15.568,10.560,16.893,17.373,19.782,11.540,21.237,15.298,8.746,7.875,9.533,11.671,18.152,12.067,13.209,17.314,17.379,13.343,19.118,12.371,10.902,14.966,6.558,9.054,11.077,9.652,10.239,13.464,15.976,8.719,9.919,13.833,17.007,14.583,11.755,8.090,5.765,5.472,11.155,8.228,6.266,8.000,8.099,8.362,10.677,18.090,15.049,16.043,11.906,13.083,15.877,19.375,18.713,20.812,17.976,14.082,18.169,21.512,17.883,12.698,20.364,18.481,11.422,15.218,12.820,15.754,14.820,13.020,15.440,16.861,12.969,14.333,15.493,10.800,15.393,16.271,11.878,14.340,14.022,11.818,7.849,5.701,15.059,13.997,15.022,10.988
7.471,15.029,10.939,15.529,12.563,11.905,13.969,15.427,18.111,19.161,18.698,16.575,12.620,14.136,13.307,9.833,8.796,14.877,10.407,9.981,6.411,5.208,7.547,12.412,10.883,11.469,11.164,8.314,8.076,6.203,9.614,9.216,9.673,6.991,7.025,5.324,4.022,3.278,9.546,10.413,9.516,15.205,13.800,11.797,11.481,11.760,15.400,9.515,17.393,17.968,18.218,11.340,20.500,14.211,9.000,8.455,9.489,9.900,17.935,12.644,12.564,16.206,17.491,13.321,17.140,12.112,12.239,14.866,6.392,8.772,11.099,9.670,10.507,11.971,17.208,8.766,11.304,11.970,17.037,13.078,11.873,8.015,7.383,4.811,10.773,7.878,6.715,8.421,7.861,9.105,11.301,16.735,14.350,16.466,11.306,14.133,16.568,18.375,18.862,19.812,18.894,13.653,17.258,19.488,18.377,12.563,19.295,16.148,11.244,14.321,12.279,14.938,15.460,13.020,14.964,15.847,13.078,13.686,15.493,12.286,13.054,15.695,12.327,13.700,13.659,12.568,8.321,5.752,14.402,13.718,14.781,10.740
7.442,14.010,11.026,14.385,12.786,12.767,13.279,15.463,17.901,19.161,20.642,16.102,14.254,14.573,13.480,10.600,8.417,15.525,10.779,10.721,6.500,5.000,7.547,12.513,10.555,12.007,11.000,8.293,7.390,6.576,9.273,10.578,9.923,7.000,7.669,6.284,4.978,3.338,9.778,10.126,9.339,14.411,14.255,11.042,11.844,11.093,13.705,10.000,17.871,17.897,19.264,10.320,19.276,13.447,8.632,8.148,8.946,10.971,17.554,12.311,13.129,16.510,16.456,12.956,17.794,11.831,12.239,15.437,6.200,8.576,11.063,9.513,9.690,12.145,15.804,8.375,10.274,10.985,16.567,13.786,10.451,8.045,6.222,4.774,11.206,8.358,6.114,8.159,7.455,9.019,10.688,18.026,14.913,16.216,11.376,14.283,14.938,18.550,18.064,21.525,16.647,15.082,17.194,22.326,16.792,12.786,17.955,17.667,9.422,14.449,11.984,14.138,14.800,13.961,14.345,15.583,13.086,14.810,15.653,12.771,13.857,13.542,10.837,12.880,12.912,11.330,7.349,5.985,13.775,13.798,14.547,10.591
7.433,13.864,11.061,14.337,12.476,10.991,13.876,15.854,17.222,17.871,17.887,14.583,12.239,12.582,13.027,10.300,8.556,14.786,10.389,9.990,6.518,5.736,7.267,13.445,9.876,11.706,11.218,8.171,7.876,6.466,9.803,10.108,10.231,7.590,7.815,5.500,4.393,3.376,8.667,10.683,9.250,14.932,15.000,10.686,10.013,11.773,13.937,10.082,17.600,15.873,18.909,10.230,18.224,13.395,9.500,8.364,9.196,12.057,16.033,11.489,12.877,16.245,16.278,13.423,16.265,11.708,11.924,14.983,6.958,9.228,11.366,9.496,11.521,13.551,15.982,7.641,10.304,12.848,15.112,11.621,10.980,8.104,6.346,4.981,11.155,8.024,6.570,8.386,7.772,9.381,9.978,16.226,13.951,14.888,11.494,13.800,14.025,19.400,18.309,20.075,16.647,13.888,17.315,20.605,17.442,12.476,18.523,15.259,12.000,13.051,12.262,13.169,16.140,12.255,14.119,16.153,12.336,14.133,16.307,13.086,12.518,14.407,11.082,12.480,13.286,11.920,7.047,5.766,13.480,13.395,14.460,10.173
7.673,13.350,10.739,13.837,12.754,11.241,13.659,15.573,17.543,18.559,17.528,15.512,13.606,14.000,12.587,10.367,8.954,15.452,9.593,11.500,6.804,5.222,7.040,12.647,10.044,11.755,11.955,8.771,7.590,6.288,9.220,9.284,10.125,8.137,7.497,5.716,4.438,3.632,8.907,9.575,9.234,13.425,13.691,10.254,9.740,11.307,14.674,11.104,16.936,15.722,17.991,9.150,16.855,13.693,8.193,7.409,8.630,10.229,17.663,12.567,12.761,16.941,15.609,11.949,16.096,12.921,11.641,14.866,6.617,8.587,10.634,10.261,11.746,13.623,16.940,7.547,9.504,12.152,15.455,12.660,10.333,7.866,5.790,5.509,9.732,7.927,6.013,8.131,7.327,8.810,9.333,17.077,14.835,15.026,11.118,13.617,14.716,17.675,16.851,19.462,17.482,13.694,17.169,20.395,16.870,12.754,18.443,15.796,12.000,13.923,10.508,13.046,14.580,12.078,12.524,13.806,12.258,12.933,14.480,11.514,15.071,13.051,11.143,13.360,14.264,11.477,8.189,5.818,12.402,12.831,14.245,10.245
6.913,13.767,10.235,14.183,12.413,10.466,13.380,15.707,17.617,18.753,17.264,15.173,12.592,12.618,13.213,11.467,8.806,15.392,9.894,10.154,6.232,5.847,7.093,12.261,10.934,11.608,12.173,8.600,7.352,6.619,9.689,9.637,9.635,7.256,7.809,5.882,4.551,3.203,8.565,9.629,9.048,12.849,14.055,9.610,10.078,11.800,15.074,11.187,16.879,16.071,19.091,9.910,17.237,11.947,8.535,7.352,8.641,11.114,17.054,12.500,12.675,16.059,15.444,11.679,15.985,12.921,12.533,13.832,5.567,8.598,9.965,9.139,11.676,13.884,17.452,6.250,9.941,11.091,15.478,12.252,10.510,8.119,5.630,4.679,8.773,7.610,6.316,8.110,7.495,8.229,10.215,16.290,14.524,15.759,10.906,13.400,14.210,18.975,15.394,18.562,17.624,13.735,15.008,18.977,16.455,12.413,17.477,15.426,10.667,13.462,11.344,13.523,13.760,11.863,13.750,15.306,12.273,12.876,13.747,10.057,13.107,13.407,10.204,12.140,13.264,11.148,8.245,4.934,12.206,13.018,14.170,10.231
7.308,13.330,10.391,12.913,12.000,10.543,12.659,14.780,17.642,17.624,17.547,13.921,12.366,13.091,12.640,11.711,9.111,14.859,9.841,10.106,7.429,5.014,8.453,12.252,10.109,10.720,11.218,8.257,7.952,6.127,10.235,9.382,9.192,7.692,7.720,5.755,4.461,3.579,8.806,9.329,8.556,13.712,14.000,10.593,9.545,12.560,15.358,11.448,18.786,15.397,17.436,10.980,17.329,13.175,8.693,7.000,8.783,10.614,14.783,12.378,13.693,15.804,14.331,11.832,17.191,12.820,12.641,14.689,6.292,8.674,10.535,9.826,13.986,15.043,17.494,7.453,10.326,11.242,14.575,11.524,9.647,8.239,6.395,5.132,9.701,7.894,7.203,8.579,7.248,8.552,9.978,15.690,13.728,15.233,10.918,13.100,13.198,17.975,15.830,18.225,17.706,13.939,15.685,20.488,16.273,12.000,18.068,15.741,10.267,12.756,10.590,12.108,12.860,11.490,13.429,14.042,12.922,12.390,12.627,9.914,11.143,11.508,9.898,12.700,13.132,11.386,8.283,5.058,11.608,13.262,14.026,10.106
7.067,13.437,10.104,13.538,11.087,9.690,12.667,15.415,17.753,18.000,17.415,14.394,11.563,11.982,12.827,10.889,8.907,14.864,9.664,10.721,6.268,4.292,7.427,11.655,10.015,11.846,11.936,7.914,6.724,6.975,10.379,10.363,8.385,7.974,8.331,5.863,3.933,3.316,8.843,9.216,8.669,13.877,14.727,10.288,9.558,11.533,14.021,11.918,18.300,14.492,18.027,8.670,16.105,12.482,8.675,7.909,7.652,10.243,15.043,12.044,12.479,15.951,14.225,12.058,15.809,13.011,11.554,13.504,6.350,8.554,10.162,10.896,17.535,18.638,20.292,7.469,10.074,10.576,13.821,11.631,9.000,6.910,5.568,4.698,9.588,8.358,6.481,7.910,8.297,8.410,10.441,15.974,15.709,15.060,10.682,13.017,14.185,17.725,16.915,16.737,16.882,12.724,16.282,18.442,17.766,11.087,17.693,13.333,10.867,14.179,12.000,12.677,13.580,11.706,12.940,15.111,13.125,13.295,13.627,11.257,12.911,12.254,9.102,11.320,12.890,11.136,8.028,5.482,11.990,13.010,13.814,10.647
6.779,12.699,10.165,12.981,10.833,9.638,11.450,14.134,16.185,18.129,17.264,14.921,10.817,12.636,12.680,10.278,9.269,14.934,10.124,9.106,7.107,5.347,6.760,10.513,10.650,11.455,11.936,7.986,7.324,6.093,10.091,10.471,9.394,7.564,8.490,6.225,5.045,3.376,9.333,9.216,7.435,13.014,13.127,8.458,9.117,11.880,14.568,10.328,18.221,14.659,17.145,9.070,15.500,11.772,8.114,7.875,7.565,10.814,16.859,11.667,12.601,15.833,14.870,11.803,18.066,14.551,12.391,13.798,6.442,8.120,9.782,10.939,19.423,20.087,20.060,7.094,9.074,10.879,13.799,11.951,9.931,7.388,6.395,5.377,9.701,7.553,6.399,8.255,7.406,7.905,10.720,15.768,14.058,14.672,10.741,12.567,13.173,16.175,16.862,18.000,16.471,13.194,15.871,18.651,15.390,10.833,15.807,14.056,11.578,14.077,11.066,12.446,14.040,12.078,12.119,14.611,13.211,13.676,13.800,12.743,11.250,13.085,9.571,10.940,12.264,12.239,7.953,5.234,11.745,13.032,13.828,10.684
