Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105	Mean106	Mean107	Mean108	Mean109	Mean110	Mean111	Mean112	Mean113	Mean114	Mean115	Mean116	Mean117	Mean118	Mean119	Mean120	Mean121	Mean122	Mean123	Mean124	Mean125	Mean126	Mean127	Mean128	Mean129	Mean130	Mean131	Mean132	Mean133	Mean134	Mean135	Mean136	Mean137	Mean138	Mean139	Mean140	Mean141	Mean142	Mean143	Mean144	Mean145	Mean146
69.078	78.561	120.900	101.657	98.190	118.544	96.259	126.229	113.750	111.009	141.029	102.786	81.333	98.507	160.891	102.600	107.922	84.235	70.892	89.578	83.407	93.051	91.593	72.707	69.833	72.315	69.389	64.500	59.779	101.538	123.780	105.623	74.736	58.262	117.087	55.941	58.236	49.557	45.627	46.660	42.579	46.451	55.715	52.449	57.636	49.012	74.110	50.558	71.417	61.817	71.563	71.857	63.562	63.206	79.143	51.649	54.883	39.491	56.825	59.560	58.389	56.708	73.786	63.408	43.940	42.188	46.205	48.741	73.210	61.210	62.669	60.380	77.417	72.974	92.835	88.163	88.925	114.654	101.304	88.856	84.910	76.523	73.639	53.047	56.196	53.675	61.036	69.359	71.535	95.473	61.539	70.545	82.686	90.404	89.918	131.135	86.674	103.843	92.544	87.172	178.102	174.917	114.717	91.096	144.595	122.113	148.427	187.430	189.534	135.423	137.755	162.458	144.909	102.108	92.488	76.250	56.259	50.312	47.637	82.400	57.061	70.098	66.729	87.505	67.427	62.043	58.617	61.059	52.970	65.231	51.096	62.474	93.571	91.189	81.077	58.682	54.900	53.066	51.776	55.746	44.169	49.062	64.400	118.724	168.310	144.365
68.255	80.888	118.800	105.657	104.089	116.019	96.893	118.000	112.817	112.568	141.623	106.500	77.944	100.907	156.083	103.263	107.686	80.235	67.989	87.433	79.017	91.051	90.963	71.840	67.389	71.444	69.806	60.875	59.625	104.868	124.440	103.406	74.607	56.571	124.674	56.294	57.028	50.466	45.206	46.032	40.605	45.988	54.115	52.157	54.523	47.358	74.799	51.177	72.765	61.280	72.056	70.857	63.022	66.507	76.510	55.108	51.383	40.545	57.412	62.067	60.417	61.458	71.943	62.510	44.250	42.019	47.949	47.205	73.336	61.050	62.732	63.740	80.250	71.534	89.073	87.939	91.133	118.942	101.928	85.767	86.135	74.644	72.885	55.930	56.098	54.260	59.580	71.233	70.178	93.905	61.132	72.370	77.886	85.465	94.464	133.595	90.045	108.098	92.658	87.500	176.133	177.346	123.234	90.919	142.033	124.208	148.802	199.868	192.328	139.000	134.837	164.458	145.188	104.386	90.341	76.821	57.074	51.558	49.297	79.700	58.848	70.116	68.833	86.183	66.602	66.337	61.362	61.752	53.710	62.926	49.781	61.263	92.196	90.432	79.462	60.518	58.171	50.434	54.985	54.288	46.136	49.521	63.367	122.103	172.452	168.527
68.451	80.346	120.129	109.597	102.797	121.194	98.152	118.357	115.327	116.468	143.797	102.714	80.208	102.293	159.641	103.863	107.216	81.588	70.258	87.433	79.373	91.273	88.620	73.000	69.361	71.426	71.139	61.625	59.337	102.516	116.242	103.942	69.879	58.976	119.065	56.784	55.500	51.761	48.765	49.074	40.553	45.598	57.462	53.775	54.311	49.867	76.988	50.864	71.096	61.516	68.648	70.171	66.921	64.044	79.663	55.649	50.968	41.062	57.371	61.600	62.944	54.458	73.143	62.483	46.405	42.599	45.487	45.884	73.392	60.830	66.102	60.880	79.722	71.733	90.826	92.122	92.408	122.423	104.377	89.144	88.337	75.136	75.098	52.000	59.245	53.844	59.661	71.330	72.069	96.793	62.832	70.364	80.814	85.859	93.299	135.595	90.753	108.961	98.063	91.534	171.939	179.564	128.703	91.235	139.131	123.415	156.854	208.802	188.569	137.171	148.980	165.698	147.968	102.687	94.463	77.952	56.926	49.805	47.374	77.792	58.293	72.902	69.667	87.978	70.359	61.880	60.766	60.921	53.230	66.037	47.973	60.066	95.643	89.324	83.269	60.624	59.500	53.868	54.134	53.898	46.932	50.583	61.067	122.672	194.083	188.068
70.451	83.710	121.843	106.657	103.051	120.068	97.089	116.171	111.462	115.072	152.043	110.857	78.847	104.987	174.026	102.558	111.186	84.147	67.882	85.622	80.847	93.626	88.380	71.480	68.556	68.611	69.972	59.800	59.356	102.495	116.615	106.594	71.457	58.262	115.152	55.873	55.333	51.034	48.020	48.894	39.553	49.305	54.185	52.157	54.682	47.618	75.189	50.020	74.270	64.097	73.211	81.714	68.764	67.441	78.510	53.514	53.574	40.714	56.660	63.347	62.639	62.208	75.386	64.014	44.452	43.063	47.308	45.688	73.378	57.370	64.220	63.520	82.306	70.379	92.459	89.714	92.475	121.250	102.420	91.944	87.472	76.697	76.049	54.907	59.324	55.805	59.277	69.864	71.495	96.136	62.754	71.903	79.571	87.697	89.619	138.928	89.652	108.078	101.975	92.397	167.051	180.970	127.993	94.779	137.098	124.811	156.021	207.083	196.052	139.604	149.204	175.781	147.208	103.518	97.756	79.071	55.944	50.273	48.385	76.883	59.818	73.884	69.604	88.419	70.078	60.620	62.830	63.733	52.710	64.528	50.425	61.724	94.643	91.892	90.077	61.835	59.729	55.618	55.000	58.559	45.153	47.521	65.667	122.707	207.298	185.919
68.373	82.991	123.014	104.791	104.101	120.447	98.196	118.057	115.317	111.910	163.043	111.929	84.500	106.813	178.635	102.895	111.882	80.206	68.376	83.089	78.627	86.848	85.602	69.147	69.333	70.000	63.694	58.900	59.769	98.330	115.714	101.594	70.357	58.667	119.087	57.392	57.264	51.352	48.039	48.096	39.895	45.878	54.769	51.584	55.985	50.321	74.415	52.973	72.217	63.699	73.521	76.086	66.461	66.419	75.214	52.595	51.330	40.348	56.887	60.533	62.097	66.125	73.129	63.034	45.869	43.082	50.308	46.777	72.545	59.780	66.047	65.400	78.389	70.336	90.495	98.592	91.183	126.962	99.058	87.033	85.337	77.159	73.836	55.116	56.392	52.831	58.411	72.058	71.901	97.160	62.048	69.708	77.757	86.515	86.670	134.288	89.483	109.333	101.810	93.466	165.265	183.617	128.117	98.022	138.516	122.434	158.396	214.215	185.121	141.072	158.224	171.188	146.649	103.952	102.805	79.357	54.852	50.195	47.407	71.300	60.020	70.804	66.031	84.559	72.592	62.587	62.915	64.287	53.800	66.139	48.904	63.421	95.268	89.676	95.115	62.706	59.800	55.408	55.149	59.254	46.661	48.771	65.733	118.948	215.679	183.054
71.961	82.701	119.743	106.970	106.595	122.184	97.384	114.143	113.115	115.748	173.855	115.690	80.750	104.507	179.308	103.326	112.833	81.265	66.323	83.611	78.322	89.677	88.398	71.253	70.861	68.852	68.056	59.550	58.837	100.220	116.736	100.435	71.750	57.548	116.000	56.696	58.736	49.966	46.059	46.766	45.553	47.390	55.238	53.315	57.023	48.994	75.122	52.286	74.687	63.914	72.507	74.286	66.056	65.206	78.031	57.162	52.830	40.955	56.485	61.840	62.653	62.167	73.786	66.156	48.940	43.488	47.359	46.589	72.168	59.840	65.843	63.240	80.361	70.129	92.789	101.224	90.783	123.481	102.188	88.622	91.506	76.561	75.377	55.837	58.500	53.455	58.527	72.388	73.564	96.101	61.677	68.234	80.429	84.717	86.227	137.297	91.449	111.294	102.316	93.828	163.163	182.068	127.807	95.618	135.595	126.736	165.802	218.802	184.603	136.982	181.878	182.292	147.448	108.446	99.171	81.702	50.870	50.623	47.527	70.758	62.596	71.866	67.781	88.935	75.767	65.685	61.255	62.792	53.270	67.944	47.630	63.316	94.893	95.189	92.692	64.176	58.571	53.895	51.045	60.390	48.763	52.042	65.333	124.017	220.179	185.554
71.118	85.738	125.557	106.179	101.797	124.583	97.286	117.371	116.558	116.405	180.667	116.929	85.681	104.053	177.917	101.916	108.775	82.088	64.559	82.244	78.373	91.394	88.815	71.613	64.583	65.278	69.139	60.625	61.625	100.033	113.714	99.391	71.486	58.952	115.457	56.843	53.958	50.739	46.137	47.447	40.474	46.183	53.738	53.337	57.629	49.539	73.323	51.558	73.565	64.398	72.310	72.629	67.449	64.846	76.561	53.135	54.532	41.562	58.732	63.127	62.319	62.667	73.414	65.177	46.143	45.005	49.872	46.723	70.161	60.810	66.811	66.720	78.083	73.853	92.917	100.918	88.333	117.385	99.014	92.156	84.281	76.182	75.443	52.953	61.333	52.701	59.804	73.350	72.782	96.740	63.299	68.617	79.371	85.061	84.794	134.243	89.876	114.686	101.684	93.500	159.939	186.496	124.290	98.449	131.170	126.396	163.750	223.256	179.293	142.261	184.755	181.656	149.448	108.277	104.439	80.607	52.630	46.753	45.912	69.658	63.192	72.964	69.500	88.720	79.049	64.739	62.596	63.416	50.700	66.676	49.740	66.395	98.054	92.892	93.846	64.906	60.000	56.224	56.985	59.017	47.136	49.479	66.600	121.069	224.595	176.095
75.098	81.804	125.714	102.821	103.722	120.573	94.071	115.614	114.163	116.054	182.014	114.238	86.944	104.320	172.596	102.758	110.147	81.559	63.043	82.333	71.542	90.929	88.111	70.493	69.500	63.722	58.222	63.125	59.798	97.527	112.121	102.522	72.021	58.833	117.087	55.637	56.472	47.557	45.863	48.213	41.500	46.890	54.262	52.607	57.091	49.248	75.238	50.483	73.922	64.323	70.845	74.257	63.798	64.132	79.908	55.351	52.638	41.188	57.474	62.033	61.069	56.792	72.443	64.088	48.274	45.488	48.000	47.312	72.014	61.130	65.693	64.980	79.444	72.224	90.844	100.939	92.367	122.981	99.855	85.778	85.506	77.523	74.861	53.767	58.882	53.935	59.241	72.301	74.960	96.947	64.946	70.162	81.129	84.394	84.804	137.919	89.674	118.961	103.785	97.724	161.602	182.008	127.545	97.625	127.680	125.509	166.677	223.248	180.241	137.937	186.429	180.375	147.688	103.988	100.976	82.667	49.204	45.442	47.868	66.350	66.283	69.196	69.625	87.419	83.990	68.804	64.064	65.228	53.810	70.565	48.671	64.553	97.500	94.811	98.115	64.871	60.486	55.737	59.209	58.186	45.356	51.771	67.933	119.517	217.429	170.703
72.314	83.664	119.414	104.313	105.127	120.155	97.955	115.957	116.115	114.757	188.667	110.881	83.528	104.707	168.936	97.811	107.912	82.029	64.194	78.844	66.373	91.970	85.065	69.000	72.028	69.111	64.167	64.825	58.740	99.352	109.143	96.928	72.921	58.881	118.152	56.039	57.236	50.295	46.520	49.404	43.316	47.488	56.777	53.067	55.076	49.939	74.366	51.932	72.730	63.129	70.521	74.571	67.438	64.559	79.827	51.973	52.702	40.357	58.495	63.087	58.528	64.333	76.300	62.782	46.762	44.135	43.513	47.420	75.524	59.770	65.984	63.700	81.306	71.293	89.330	105.429	90.942	124.231	98.449	87.133	85.191	76.076	75.680	53.744	59.892	52.390	58.893	73.359	73.614	97.219	63.551	70.091	79.529	81.879	82.794	136.189	90.910	117.098	102.266	94.672	162.286	181.120	124.483	95.441	125.418	124.358	165.604	224.405	173.155	137.090	196.020	183.229	144.734	109.759	100.732	78.560	50.889	46.727	50.330	66.400	68.232	69.054	70.844	86.430	88.126	65.913	63.660	67.713	54.880	67.231	46.808	64.158	98.536	92.919	104.423	62.624	60.400	55.526	55.866	57.017	44.492	52.208	64.033	122.707	226.024	165.297
71.451	78.907	116.300	102.403	102.076	120.971	93.911	113.329	113.317	111.090	185.623	106.833	83.931	100.880	162.038	99.379	106.235	83.294	64.312	78.522	64.559	91.394	89.815	68.307	70.000	65.130	61.472	64.000	57.471	97.923	110.516	97.841	72.764	56.500	119.804	55.931	56.236	50.557	46.765	48.617	43.263	46.305	56.623	53.584	54.970	47.976	75.665	51.279	70.409	58.925	71.493	71.457	68.449	65.971	82.173	51.973	54.372	39.902	57.763	62.307	59.472	56.583	71.557	64.823	46.226	43.048	45.513	45.125	73.881	61.230	65.819	66.120	80.389	71.819	89.073	96.388	88.767	125.981	102.246	84.967	87.438	73.106	75.984	52.767	57.333	51.688	57.723	73.466	76.317	93.515	63.395	69.682	81.900	82.869	82.309	130.775	88.787	110.765	100.873	88.414	158.153	181.391	120.034	94.625	121.235	126.132	161.333	225.793	167.483	136.081	198.551	185.052	142.234	108.217	93.659	78.595	48.519	49.416	50.297	65.958	71.010	71.339	70.698	91.097	91.019	69.370	60.000	62.168	51.590	68.796	48.548	61.816	93.839	92.108	113.154	63.741	60.386	55.447	56.104	54.746	47.119	47.667	66.733	116.948	225.321	156.446
71.529	79.262	118.214	97.657	100.797	118.786	97.321	115.643	111.058	112.640	188.406	111.000	78.833	97.813	153.032	96.411	109.794	78.088	63.581	78.578	66.237	88.263	89.704	70.480	65.889	70.352	65.556	61.725	56.952	99.582	108.516	99.493	73.471	56.310	116.913	53.000	57.542	49.807	46.069	50.202	39.947	46.012	55.000	52.236	54.439	46.400	74.793	52.340	71.009	65.183	72.887	75.829	70.348	63.985	80.827	58.514	51.553	39.991	55.629	61.087	62.764	57.167	71.743	63.959	46.833	42.841	48.846	46.598	71.860	59.130	64.378	63.040	83.306	72.034	87.404	100.449	89.300	124.288	97.870	90.733	87.079	76.803	74.016	54.814	59.000	52.870	60.420	70.553	70.723	94.000	63.850	71.136	79.771	84.081	80.649	132.270	92.742	109.098	102.582	90.914	157.449	177.857	120.545	91.662	115.039	123.396	161.760	224.306	168.897	134.874	198.163	181.656	139.299	109.434	98.463	80.298	48.278	46.000	48.890	67.725	72.949	68.670	68.198	89.753	96.398	68.043	59.894	62.030	51.980	67.676	46.603	58.803	95.982	92.676	116.692	62.976	56.129	53.868	54.463	54.797	45.000	51.854	65.533	119.431	232.000	155.311
68.471	77.692	117.543	100.791	98.835	120.456	92.946	111.829	107.144	110.739	183.391	106.167	76.389	97.267	150.821	98.600	106.529	77.971	65.376	75.667	68.915	87.222	86.593	70.773	67.222	68.685	71.722	61.325	57.798	95.967	107.088	100.362	69.893	55.976	116.565	57.157	57.083	48.693	44.696	48.904	40.895	45.146	54.038	52.697	54.659	47.958	74.701	50.551	71.130	62.957	73.634	74.000	69.854	64.309	80.204	54.811	50.117	39.964	54.505	62.727	60.375	61.042	74.257	64.122	47.036	44.014	48.795	45.536	71.469	58.890	63.764	63.120	77.694	71.517	87.450	95.306	89.533	119.808	99.522	90.067	86.831	73.674	75.041	56.326	58.490	52.260	59.821	72.757	72.208	91.947	62.042	67.994	75.843	81.061	79.258	131.595	91.955	106.922	101.380	89.034	149.224	178.797	117.152	89.603	114.549	120.566	157.844	227.157	168.810	131.541	199.000	180.104	136.870	107.831	94.878	75.083	45.500	46.169	45.385	65.325	73.394	66.786	67.260	89.226	87.534	65.837	65.362	56.941	48.800	68.926	44.671	59.539	94.554	87.568	117.731	61.200	57.257	54.184	53.612	53.864	44.576	50.479	58.567	119.500	230.179	145.919
66.529	75.935	111.400	94.896	99.494	118.845	92.491	111.743	107.394	108.243	177.507	105.738	78.333	93.267	142.276	93.000	101.696	74.441	63.204	82.511	75.559	88.051	87.398	67.933	64.528	67.148	63.000	58.625	59.837	95.198	102.879	96.058	68.400	56.238	118.500	55.284	57.458	49.477	46.373	47.043	40.816	46.098	52.154	51.809	53.879	47.618	73.841	50.735	72.009	62.860	70.324	76.429	69.472	66.287	78.959	52.838	52.138	38.598	56.093	60.440	62.361	60.000	74.314	63.408	44.619	41.865	45.385	44.991	73.895	59.730	62.882	65.260	76.694	67.138	84.624	94.245	88.383	119.404	98.725	86.033	80.337	72.212	73.033	52.302	57.696	52.403	59.884	72.621	71.228	90.852	61.461	69.292	78.271	81.717	76.155	130.072	88.607	111.510	99.899	90.207	143.755	174.511	114.359	89.801	111.706	124.358	155.594	225.752	166.017	130.649	198.612	181.490	133.227	105.337	94.439	75.250	51.981	46.649	46.319	65.250	72.697	65.036	68.552	87.430	88.845	67.543	62.426	60.812	51.220	65.361	43.959	60.908	92.411	94.324	119.769	60.671	57.143	53.895	54.701	54.559	43.508	48.833	56.800	118.224	225.964	143.257
63.843	72.813	110.114	94.940	96.494	117.515	92.777	112.471	108.971	106.180	174.130	103.905	76.556	92.853	134.327	95.705	101.118	76.147	64.161	78.411	69.983	87.535	83.250	67.400	69.389	67.296	60.111	63.125	61.827	97.396	102.648	94.812	69.071	58.357	113.043	56.049	55.097	46.784	44.931	47.032	36.605	44.707	53.254	52.169	53.227	47.200	73.573	50.401	71.826	62.753	71.761	75.400	66.933	63.059	77.459	53.054	50.064	39.098	54.691	59.593	60.056	58.875	74.414	63.313	45.048	40.415	46.795	44.714	71.608	57.200	65.063	58.520	79.889	68.198	86.578	97.551	86.350	119.423	96.507	88.344	83.494	74.159	73.639	51.116	57.971	50.481	57.455	70.010	72.822	90.420	59.665	68.961	75.071	80.980	77.000	129.730	89.888	104.118	97.544	91.293	142.949	169.526	108.090	86.610	106.804	119.623	152.365	225.537	165.897	131.712	201.571	178.688	129.714	105.952	93.390	73.857	48.556	46.519	47.198	66.683	71.505	66.062	65.760	87.129	87.262	64.902	60.894	62.485	49.950	65.963	43.205	59.211	94.768	89.919	127.962	60.824	54.214	51.329	52.000	52.644	43.525	46.896	62.033	113.172	228.429	134.230
67.216	75.393	108.486	93.791	96.810	117.340	89.036	109.886	107.990	102.414	169.246	102.405	74.972	95.893	134.026	93.189	103.520	75.118	60.161	76.978	65.949	87.061	85.287	68.520	74.111	67.981	65.278	63.575	59.990	96.527	103.396	97.594	68.200	57.595	118.087	54.000	51.028	44.182	43.804	47.415	44.105	44.951	50.192	53.326	55.189	46.236	74.287	50.537	71.165	62.043	70.296	77.571	64.876	64.000	78.847	52.811	49.128	38.170	55.680	59.267	57.986	60.542	73.029	62.313	44.762	42.256	46.385	43.625	72.091	57.940	63.598	62.540	70.750	69.259	82.349	92.367	85.767	121.404	93.667	85.033	83.011	72.152	74.533	50.349	54.863	53.039	56.786	71.922	72.149	89.189	60.569	66.396	77.086	81.384	74.814	127.477	89.742	109.824	99.671	90.155	137.286	163.293	111.421	85.721	104.569	113.811	150.292	223.512	166.431	126.667	194.429	172.552	128.981	104.867	92.195	70.179	49.537	44.117	45.659	68.425	71.273	66.768	67.562	87.183	86.961	65.728	62.745	62.851	48.750	65.611	44.562	55.803	89.107	91.432	129.769	59.141	54.814	52.526	49.955	52.186	42.542	47.479	52.600	112.948	218.774	132.176
63.314	73.953	105.300	96.224	92.494	115.466	92.661	108.957	105.519	103.541	169.739	102.929	77.917	91.467	133.135	95.084	107.431	75.118	64.796	85.744	73.220	88.798	90.778	69.253	70.278	65.889	73.778	60.650	61.510	96.440	101.451	93.507	69.129	57.405	111.761	53.990	55.403	49.125	46.657	45.628	41.579	43.220	52.846	50.022	54.833	47.539	74.134	50.238	74.713	62.935	72.944	75.057	64.135	64.213	79.082	52.162	49.489	40.518	52.237	59.633	57.347	54.875	70.386	61.034	43.583	41.710	48.641	45.473	71.727	58.920	63.937	62.680	74.556	69.698	83.486	90.306	86.158	125.865	94.594	86.511	82.876	74.720	71.328	50.326	56.265	51.468	57.973	67.767	69.792	90.160	62.407	66.032	79.743	80.556	80.918	127.063	90.022	107.706	97.797	91.362	133.194	162.143	110.290	86.140	104.333	114.132	146.458	221.107	161.621	125.703	194.980	170.708	124.792	106.000	93.122	70.060	47.648	46.610	47.143	69.150	72.404	66.732	64.000	87.817	83.932	65.870	62.319	60.594	48.880	63.574	42.014	58.211	93.625	89.081	137.231	58.188	53.700	49.908	50.940	51.864	42.458	47.729	62.067	115.707	220.226	125.878
68.157	75.028	107.657	91.985	91.127	117.485	87.312	107.586	104.442	103.658	166.594	97.238	77.667	91.587	130.013	92.474	105.608	70.647	64.172	84.833	73.797	86.697	84.852	70.387	70.028	70.944	67.722	62.900	58.788	95.538	100.330	97.580	69.157	56.976	116.739	54.716	57.222	51.250	48.275	47.287	39.421	44.549	51.200	49.753	54.432	47.315	73.738	50.599	73.609	63.237	71.944	76.657	66.056	63.831	75.010	52.270	51.053	37.661	54.804	61.667	57.083	63.458	72.457	61.932	43.667	40.754	44.949	43.464	73.098	59.330	62.984	61.900	78.500	67.414	82.413	91.449	85.517	130.827	94.667	83.922	83.539	74.212	73.139	47.744	55.902	53.753	59.268	70.146	71.931	91.059	60.790	66.701	77.886	80.616	87.649	128.432	90.506	110.353	99.215	88.414	133.592	155.774	106.966	82.044	104.033	111.509	145.010	215.256	160.379	128.459	198.959	170.344	125.519	103.578	93.073	69.536	48.222	45.091	47.714	67.308	72.566	68.116	67.000	86.731	85.272	64.978	58.319	61.911	48.620	62.454	43.041	61.276	96.071	94.676	151.192	58.059	51.886	52.632	50.000	55.102	41.983	46.333	57.900	112.190	215.369	125.054
67.902	73.364	103.200	91.463	93.848	113.563	91.009	105.643	104.490	105.117	163.435	97.333	78.125	91.120	126.910	96.011	104.941	73.441	62.699	80.544	67.729	85.485	87.620	67.787	67.444	67.593	64.139	61.075	59.087	95.923	99.703	98.899	70.714	56.405	110.674	55.127	56.542	53.057	46.755	49.351	38.000	45.305	52.646	50.506	53.939	47.891	72.896	49.143	68.643	61.860	70.324	65.657	62.674	62.882	78.408	52.919	48.255	38.518	53.505	61.473	58.500	56.292	70.914	60.803	45.524	41.391	46.256	44.277	71.280	57.070	63.150	60.500	78.444	67.629	82.725	89.020	85.608	135.923	95.913	84.511	80.742	74.106	72.197	49.953	58.284	50.870	57.036	66.816	70.446	89.077	60.144	67.994	76.400	81.667	85.814	126.063	87.955	106.765	97.810	89.431	132.704	156.684	106.324	84.243	101.176	112.509	137.427	216.281	165.672	124.360	191.816	169.542	122.240	101.687	93.000	67.250	48.815	47.455	43.747	64.817	67.939	69.920	68.344	85.441	82.883	67.359	60.043	60.277	47.480	64.046	42.986	57.882	92.143	91.135	148.038	57.753	53.386	52.224	49.851	49.644	40.153	45.396	56.800	118.000	209.798	121.459
65.843	74.794	105.729	90.448	95.456	113.864	88.196	107.914	107.269	103.036	162.986	96.929	75.042	88.693	122.237	92.484	102.157	76.294	61.925	81.156	70.051	86.434	85.444	66.187	67.083	68.056	66.083	57.550	59.029	92.396	99.451	96.464	67.814	55.786	114.391	56.451	55.236	50.591	46.402	47.340	41.368	42.805	53.046	52.000	53.053	47.400	73.409	51.837	71.087	62.172	73.408	72.371	65.854	65.537	79.694	51.622	47.809	39.125	56.227	61.013	56.611	61.667	72.029	63.755	43.643	40.256	45.462	44.679	70.993	55.710	61.638	61.200	76.028	68.147	83.312	90.755	86.492	130.538	97.058	84.833	81.573	74.917	74.787	50.907	57.176	52.571	57.741	65.893	70.871	88.621	60.431	68.656	78.100	78.444	84.557	126.225	86.989	105.686	94.734	88.810	130.541	156.150	105.159	82.971	102.791	114.585	136.885	215.521	162.966	125.486	191.612	162.094	120.994	102.566	89.707	72.560	49.056	42.091	46.385	63.483	67.556	65.670	65.708	85.925	82.835	66.489	59.340	60.545	46.170	62.093	41.397	60.132	92.911	92.405	149.885	59.647	51.943	52.355	49.821	53.780	40.373	46.125	60.833	116.155	203.917	114.959
62.275	71.888	103.257	89.119	92.266	114.903	87.830	104.629	107.019	103.225	158.986	93.119	77.500	90.627	125.558	95.074	102.108	73.676	58.925	77.822	68.797	84.939	85.463	67.907	67.667	65.148	65.611	62.575	61.587	92.780	99.484	92.319	68.129	55.762	112.304	55.333	56.236	49.705	44.922	48.298	42.447	43.841	49.177	52.157	52.902	48.582	73.189	50.483	69.991	60.495	69.859	77.657	62.483	65.816	72.633	51.135	50.160	37.616	54.216	61.680	60.097	56.500	72.514	62.231	44.512	40.266	46.410	44.018	69.483	58.430	64.252	60.620	76.250	66.940	84.422	89.429	89.700	129.154	96.043	87.933	82.652	71.356	73.107	49.372	55.755	53.039	58.545	65.816	70.248	90.651	60.754	66.045	75.743	80.354	82.402	126.964	88.202	109.922	97.000	90.552	130.541	153.534	102.903	85.331	107.647	107.377	136.781	213.826	160.914	123.577	188.265	162.010	117.701	103.410	95.537	72.048	44.500	44.883	45.396	65.183	66.061	66.438	66.323	87.011	80.000	65.707	61.319	57.614	46.280	64.065	42.192	58.316	89.857	83.811	146.231	59.753	54.000	50.789	51.657	55.271	43.390	47.938	60.933	112.293	206.060	117.689
63.647	73.280	103.014	88.597	93.772	115.825	87.179	105.257	104.096	100.604	157.029	98.643	76.264	88.787	123.667	92.884	105.000	79.147	61.355	77.044	68.542	85.828	84.157	69.827	72.389	67.407	63.583	62.225	59.077	93.319	103.055	92.826	67.443	52.095	110.000	55.843	54.653	50.477	45.461	47.670	43.368	44.988	48.946	49.876	56.106	48.291	73.945	50.143	70.730	61.462	70.014	70.829	59.247	63.029	74.143	54.027	51.372	37.152	55.505	59.753	60.472	64.250	70.600	60.946	44.869	40.551	44.205	44.062	71.818	57.890	64.197	64.260	77.333	67.931	82.826	88.469	89.342	130.038	97.928	87.033	82.753	74.902	72.295	52.535	56.265	52.597	57.946	65.204	69.901	90.278	60.431	67.422	77.971	84.172	83.722	123.495	89.663	101.706	96.608	91.603	128.031	155.767	105.586	86.537	106.046	108.792	135.219	206.934	164.810	124.378	194.694	161.906	117.422	104.916	90.439	76.500	48.796	43.195	44.198	62.292	65.232	65.455	65.646	85.065	77.311	65.533	59.000	59.703	47.270	63.898	42.014	58.605	93.179	87.324	157.423	60.506	57.100	50.789	51.299	57.356	40.136	45.292	61.600	114.534	195.976	116.838
