 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59
856,1672.488,1441.219,1187.098,1362.393,1193.324,1546.887,1389.193,1283.158,1572.830,1603.694,1646.482,1571.042,1327.418,1360.939,1544.842,1237.559,2248.442,1602.302,1432.836,1729.586,1490.418,1382.545,1701.490,1271.529,1577.959,1587.579,1939.022,1531.087,1740.233,1900.486,1797.060,1403.543,1590.213,2244.187,1508.647,1423.143,2555.872,2474.771,1301.308,1195.845,1195.733,1353.237,1422.227,1221.930,1590.821,1218.149,1809.864,1900.190,1354.136,1417.527,1223.272,2027.610,1395.434,1373.414,1952.306,1288.536,1312.692,1375.631,1416.695
857,1709.733,1454.568,1168.966,1353.964,1182.331,1597.940,1349.321,1251.973,1555.392,1583.739,1653.392,1606.650,1344.820,1409.778,1503.053,1212.317,2220.242,1564.294,1459.047,1691.297,1518.088,1388.170,1704.340,1280.221,1565.990,1579.814,1910.140,1547.103,1754.543,1869.667,1809.247,1396.278,1583.647,2277.330,1489.251,1380.000,2520.759,2440.817,1323.934,1187.063,1184.603,1366.814,1391.439,1235.648,1569.679,1209.506,1822.395,1937.089,1329.039,1444.829,1213.529,2075.750,1410.424,1334.716,1950.264,1292.071,1307.449,1350.369,1385.627
858,1699.919,1439.603,1191.356,1359.167,1172.166,1584.053,1347.514,1272.740,1561.719,1596.904,1662.900,1573.594,1347.672,1379.919,1501.395,1222.076,2251.411,1585.853,1467.008,1704.917,1501.352,1394.727,1708.386,1268.793,1546.701,1585.000,1886.875,1525.658,1732.318,1815.750,1815.857,1391.265,1611.993,2222.769,1500.920,1413.554,2484.564,2478.565,1297.077,1204.966,1201.389,1374.090,1452.727,1220.938,1600.756,1201.520,1800.481,1916.475,1346.427,1372.698,1247.735,2018.770,1377.859,1359.691,1934.014,1283.768,1280.626,1362.402,1386.542
859,1656.674,1446.719,1173.701,1366.190,1154.705,1557.179,1344.211,1249.226,1536.211,1606.548,1641.226,1556.510,1325.426,1372.929,1462.461,1216.248,2146.705,1586.169,1454.211,1703.897,1471.473,1397.794,1714.203,1283.529,1550.433,1579.083,1902.890,1534.462,1735.426,1842.736,1755.385,1401.020,1572.323,2183.604,1503.540,1385.839,2516.639,2441.962,1281.637,1179.704,1201.733,1345.960,1412.636,1203.516,1627.833,1182.273,1767.691,1908.677,1353.728,1417.496,1224.323,2036.710,1375.838,1353.846,1978.639,1261.866,1307.729,1358.664,1388.508
860,1712.942,1419.733,1179.851,1361.048,1187.173,1582.205,1400.486,1260.993,1565.450,1559.433,1652.015,1595.140,1337.344,1377.293,1496.132,1224.462,2235.442,1602.463,1441.500,1754.607,1481.857,1385.812,1694.033,1288.671,1566.083,1545.841,1948.493,1537.266,1777.868,1848.139,1809.775,1380.212,1620.573,2261.813,1496.305,1419.964,2470.925,2505.947,1302.000,1191.558,1200.611,1348.921,1443.939,1217.086,1653.346,1198.980,1813.642,1929.468,1325.553,1402.961,1234.941,2053.230,1368.354,1359.815,1957.958,1277.393,1273.841,1377.762,1373.305
861,1658.674,1436.048,1163.253,1362.917,1182.619,1575.298,1336.716,1268.164,1558.667,1600.210,1628.302,1572.937,1351.623,1375.222,1497.276,1225.607,2233.632,1557.323,1452.711,1706.697,1481.297,1399.461,1679.752,1255.900,1544.175,1605.731,1887.890,1526.245,1750.612,1840.486,1785.033,1423.795,1588.346,2241.626,1457.059,1405.464,2499.579,2500.267,1280.923,1192.146,1195.611,1346.373,1416.803,1216.758,1588.859,1190.169,1809.531,1925.924,1327.107,1414.930,1245.206,2003.810,1376.141,1332.432,1929.972,1258.223,1302.150,1337.852,1380.746
862,1752.198,1414.993,1192.563,1342.036,1154.259,1585.040,1347.450,1270.212,1574.596,1581.618,1626.895,1559.594,1334.656,1348.040,1492.829,1224.290,2227.326,1550.382,1454.711,1713.655,1484.000,1384.673,1678.804,1302.564,1540.711,1600.255,1910.963,1506.793,1768.209,1836.347,1800.505,1401.430,1606.721,2262.989,1499.294,1419.875,2542.992,2484.450,1309.670,1191.451,1205.878,1344.689,1419.455,1202.375,1597.410,1200.442,1784.975,1929.342,1336.165,1406.295,1238.441,2101.970,1399.010,1352.321,1918.222,1254.768,1294.551,1375.320,1386.746
863,1698.512,1444.500,1194.310,1341.107,1162.482,1583.894,1340.330,1248.795,1583.719,1627.752,1687.080,1587.231,1348.508,1382.778,1515.539,1233.379,2182.421,1566.632,1405.797,1744.483,1476.747,1387.824,1670.948,1265.843,1557.959,1562.359,1977.904,1524.989,1769.628,1785.250,1763.396,1388.649,1604.559,2266.626,1503.690,1366.786,2499.842,2509.702,1318.967,1228.602,1231.214,1363.045,1390.106,1222.859,1635.551,1186.916,1733.383,1946.418,1340.893,1404.969,1222.934,2050.380,1390.101,1316.500,1937.500,1278.259,1286.617,1383.344,1366.949
864,1683.047,1426.329,1213.701,1338.179,1161.360,1581.060,1372.165,1480.877,1571.275,1618.064,1806.935,1563.517,1308.443,1402.000,1499.118,1309.710,2218.031,1580.471,1438.688,1698.103,1502.868,1376.897,1692.837,1266.371,1572.237,1560.041,1936.221,1535.864,1748.829,1883.542,1794.962,1405.503,1625.647,2211.802,1465.551,1396.518,2564.241,2482.489,1276.231,1340.694,1434.092,1361.463,1442.651,1226.766,1631.513,1183.058,1811.358,1897.835,1345.806,1394.581,1224.368,2067.080,1415.141,1352.661,1990.042,1264.518,1301.748,1350.402,1382.551
865,1707.186,1458.555,1247.086,1335.357,1192.302,1574.689,1380.431,1868.856,1621.263,1629.045,1851.256,1558.091,1351.434,1365.091,1481.250,1443.407,2207.232,1573.654,1453.734,1751.214,1491.242,1389.436,1674.608,1272.914,1540.732,1598.586,1931.816,1520.087,1810.016,1893.694,1798.610,1409.861,1631.596,2309.780,1493.604,1412.125,2500.308,2522.702,1282.527,1444.966,1663.290,1377.746,1437.833,1240.070,1604.577,1196.974,1781.383,1919.411,1349.524,1424.698,1228.235,2050.570,1388.131,1365.975,1953.750,1284.188,1351.897,1367.984,1393.788
866,1711.523,1437.397,1206.828,1328.405,1179.396,1566.358,1383.780,1939.226,1590.971,1610.204,1828.940,1575.371,1348.688,1372.283,1498.974,1428.014,2226.326,1580.154,1496.148,1718.269,1494.670,1382.824,1711.497,1274.086,1552.629,1599.138,1906.684,1507.060,1760.295,1891.639,1797.291,1393.225,1598.544,2220.231,1500.615,1415.714,2536.030,2422.252,1309.242,1491.209,1684.489,1405.542,1425.182,1235.977,1641.795,1196.117,1744.346,1960.114,1363.757,1411.891,1226.662,2115.730,1408.849,1367.339,1932.917,1287.286,1324.729,1367.123,1398.407
867,1707.430,1441.555,1226.816,1370.107,1180.475,1592.040,1376.560,1836.308,1577.912,1640.178,1758.176,1588.818,1372.500,1398.818,1485.026,1399.207,2206.895,1555.066,1457.430,1739.524,1513.626,1369.285,1698.177,1266.357,1542.546,1612.869,1953.765,1519.446,1835.705,1849.944,1772.582,1417.417,1606.243,2260.604,1479.920,1400.375,2478.248,2447.267,1309.527,1445.757,1635.191,1381.396,1462.894,1218.141,1611.974,1203.883,1783.716,1928.835,1354.097,1406.822,1231.302,2058.180,1389.151,1347.895,1930.278,1312.955,1329.477,1342.738,1364.356
868,1701.767,1426.733,1193.397,1340.714,1170.525,1572.026,1368.349,1730.918,1544.982,1611.108,1714.337,1564.119,1336.713,1393.727,1493.882,1310.986,2215.537,1564.904,1421.719,1729.710,1479.956,1429.382,1707.046,1258.707,1567.371,1602.255,1925.610,1538.880,1765.000,1877.639,1839.978,1394.596,1620.890,2250.989,1496.604,1439.232,2508.534,2486.321,1320.165,1377.408,1620.511,1384.831,1436.197,1205.258,1588.821,1191.169,1753.481,1944.994,1323.320,1405.581,1237.853,2067.120,1370.253,1345.599,1889.625,1295.536,1300.318,1363.467,1382.788
869,1747.407,1442.568,1183.799,1371.024,1159.475,1563.682,1375.018,1584.527,1558.936,1634.917,1700.297,1566.112,1344.459,1363.667,1542.632,1295.635,2187.379,1570.118,1448.617,1708.324,1528.099,1377.552,1719.353,1283.343,1534.516,1567.255,1924.596,1547.995,1782.915,1884.972,1813.533,1414.119,1616.823,2236.989,1490.872,1444.286,2516.098,2505.710,1304.879,1353.524,1515.282,1382.943,1449.015,1210.758,1572.218,1188.948,1816.667,1916.057,1342.330,1398.054,1224.213,1987.160,1376.727,1348.506,1937.125,1282.821,1293.906,1360.312,1367.415
870,1734.733,1449.123,1192.000,1338.869,1177.511,1570.464,1384.055,1540.575,1549.942,1592.675,1683.910,1594.839,1351.779,1365.202,1479.329,1279.014,2186.200,1621.610,1459.383,1742.138,1469.374,1397.394,1644.830,1266.714,1506.381,1585.428,1932.485,1518.250,1791.550,1873.903,1770.341,1387.417,1606.625,2307.989,1500.594,1414.554,2475.301,2477.992,1310.538,1318.947,1511.931,1375.350,1399.636,1221.602,1652.423,1194.208,1731.679,1923.247,1356.854,1422.349,1221.662,1987.950,1350.061,1347.019,1948.819,1272.429,1277.402,1370.254,1367.432
871,1675.965,1457.390,1208.287,1361.250,1173.187,1545.589,1352.413,1586.212,1580.789,1639.191,1824.080,1578.930,1340.467,1367.364,1460.934,1316.186,2195.663,1575.287,1455.922,1759.869,1491.626,1384.636,1709.353,1286.179,1559.546,1557.441,1913.919,1513.668,1771.876,1887.208,1786.951,1406.570,1609.198,2244.461,1496.417,1396.482,2566.564,2474.840,1317.890,1395.393,1551.603,1379.085,1408.606,1221.531,1620.244,1195.455,1766.975,1906.354,1327.641,1415.922,1214.331,2057.180,1414.505,1339.938,1959.667,1263.205,1334.252,1351.779,1383.034
872,1713.814,1420.952,1233.787,1332.345,1206.151,1543.742,1355.697,1946.164,1552.275,1647.516,1932.070,1585.608,1325.041,1368.313,1461.461,1422.600,2207.874,1578.772,1470.898,1756.234,1551.505,1386.770,1661.288,1269.450,1509.825,1563.759,1898.978,1517.234,1831.372,1877.819,1792.495,1410.848,1619.978,2273.154,1471.043,1389.464,2513.308,2440.542,1320.242,1494.010,1689.176,1390.367,1462.485,1259.570,1624.128,1198.331,1909.556,1936.582,1324.194,1383.783,1224.177,2055.290,1364.051,1357.475,2008.903,1285.241,1343.140,1392.410,1358.814
873,1744.628,1436.021,1207.977,1380.512,1183.050,1593.934,1367.330,1954.842,1565.714,1605.828,1880.985,1575.294,1341.107,1372.747,1483.868,1474.897,2171.926,1609.640,1472.742,1750.986,1497.615,1391.552,1648.634,1284.800,1538.361,1573.159,1944.698,1538.462,1791.946,1912.458,1801.236,1409.477,1593.934,2268.550,1494.187,1395.018,2524.293,2503.092,1323.637,1469.563,1669.374,1388.525,1449.394,1247.109,1595.141,1204.864,2077.926,1939.785,1329.408,1425.938,1228.566,2052.870,1369.949,1342.636,1986.792,1283.107,1360.402,1366.697,1389.305
874,1741.151,1445.829,1218.385,1341.060,1195.158,1601.417,1348.642,1880.877,1554.714,1612.745,1779.789,1578.056,1336.148,1375.626,1507.539,1417.593,2202.379,1573.919,1448.031,1731.593,1511.527,1386.109,1718.980,1277.714,1526.546,1580.821,1937.316,1522.511,1776.256,1853.056,1784.451,1410.815,1594.103,2256.780,1494.823,1391.321,2448.308,2514.977,1326.022,1436.335,1645.603,1359.401,1419.288,1224.484,1620.641,1207.377,2061.901,1924.475,1332.262,1407.116,1241.250,2037.460,1429.354,1331.796,1968.875,1271.920,1345.673,1390.623,1382.373
875,1720.884,1438.301,1196.046,1348.298,1184.993,1544.623,1365.376,1807.753,1534.544,1588.783,1777.377,1563.601,1328.008,1346.121,1488.211,1362.986,2212.621,1575.757,1482.117,1699.097,1460.703,1385.970,1677.810,1260.129,1545.464,1589.883,1884.669,1482.467,1751.853,1881.764,1805.280,1397.517,1610.368,2253.725,1475.428,1401.286,2494.940,2491.679,1339.011,1400.340,1540.626,1374.672,1428.909,1227.477,1605.667,1202.786,1982.877,1944.139,1342.301,1380.202,1227.596,2091.310,1392.131,1335.685,1976.778,1260.875,1327.776,1377.000,1353.237
876,1726.907,1441.575,1182.954,1330.893,1170.367,1573.689,1394.128,1631.616,1560.678,1597.318,1758.085,1583.035,1314.992,1384.717,1472.145,1311.641,2233.537,1552.052,1457.859,1727.379,1455.626,1407.751,1696.601,1277.479,1548.423,1582.207,1934.794,1533.701,1752.039,1877.528,1796.049,1404.589,1625.073,2277.143,1464.759,1384.107,2421.496,2508.794,1289.945,1345.626,1527.290,1385.740,1420.167,1216.711,1576.846,1210.396,1935.148,1890.044,1362.854,1414.434,1227.368,2034.630,1377.162,1334.877,1948.514,1286.375,1321.346,1414.508,1369.720
877,1717.581,1457.644,1195.845,1355.345,1175.554,1530.821,1354.119,1523.425,1568.819,1596.198,1735.824,1574.175,1317.098,1402.889,1490.513,1304.917,2166.263,1558.287,1435.031,1755.055,1498.055,1399.824,1668.314,1290.979,1534.227,1583.041,1910.507,1525.755,1744.341,1862.000,1812.918,1379.801,1608.228,2258.198,1471.000,1401.357,2526.030,2516.565,1300.835,1331.102,1474.565,1394.011,1429.349,1219.633,1610.462,1204.494,1891.247,1952.665,1342.398,1395.078,1222.603,2005.530,1378.131,1362.290,1955.250,1302.964,1324.318,1407.312,1365.347
878,1728.000,1451.966,1192.213,1339.226,1185.396,1578.371,1387.248,1453.788,1576.760,1592.802,1737.829,1584.867,1355.828,1398.556,1509.987,1258.607,2253.063,1611.507,1449.836,1725.648,1477.571,1411.673,1697.163,1295.707,1563.907,1584.400,1926.066,1548.897,1754.062,1925.111,1793.725,1424.391,1629.404,2346.374,1501.535,1402.929,2532.699,2519.672,1305.055,1319.500,1446.443,1364.028,1446.636,1242.664,1663.590,1206.851,1876.543,1923.171,1378.126,1400.419,1265.765,2048.480,1413.586,1352.346,1980.944,1317.241,1320.280,1442.410,1381.034
879,1748.895,1437.897,1208.080,1356.429,1188.827,1555.947,1360.615,1430.178,1589.129,1602.414,1714.105,1588.091,1356.713,1408.414,1523.474,1267.145,2209.031,1560.735,1442.719,1762.938,1489.011,1411.115,1701.412,1297.043,1544.577,1608.814,1950.956,1494.870,1803.016,1841.528,1823.736,1382.927,1618.485,2310.428,1480.316,1395.018,2539.624,2481.588,1313.604,1284.845,1399.412,1362.475,1419.561,1232.070,1595.000,1219.182,1878.988,1933.886,1352.223,1429.659,1238.588,2005.280,1420.455,1369.988,1925.556,1252.607,1326.598,1448.623,1370.034
880,1786.105,1443.116,1191.443,1345.964,1191.870,1560.331,1364.284,1363.171,1534.813,1613.548,1701.025,1576.762,1336.287,1380.667,1497.355,1253.338,2179.969,1566.794,1469.930,1718.041,1498.187,1401.788,1746.784,1283.429,1555.350,1578.834,1959.721,1516.130,1759.194,1911.958,1846.137,1413.066,1613.471,2234.341,1502.947,1403.589,2525.669,2496.511,1343.341,1261.466,1384.603,1384.593,1465.712,1230.820,1636.910,1227.156,1800.543,1933.348,1348.049,1417.419,1248.772,2036.960,1370.990,1336.512,1899.028,1292.920,1326.458,1453.352,1413.839
881,1714.756,1447.329,1179.374,1342.893,1177.611,1555.887,1333.706,1345.637,1558.988,1625.127,1706.382,1580.007,1337.918,1388.677,1501.132,1242.352,2236.600,1537.728,1433.398,1724.724,1467.286,1406.249,1699.993,1300.707,1560.464,1583.979,1941.823,1535.364,1782.364,1961.667,1815.033,1401.172,1582.368,2279.594,1463.075,1431.196,2549.391,2477.405,1327.527,1253.539,1320.588,1369.062,1437.864,1212.594,1644.026,1203.877,1791.543,1887.500,1343.311,1410.047,1225.919,1997.030,1390.616,1348.185,1909.444,1282.929,1330.215,1446.238,1383.373
882,1695.779,1459.233,1192.902,1324.976,1175.389,1604.735,1368.404,1325.479,1550.784,1615.338,1674.764,1567.042,1302.713,1384.394,1466.632,1214.545,2211.611,1557.500,1437.312,1779.007,1483.714,1402.685,1671.569,1284.321,1508.155,1590.476,1927.309,1514.190,1770.535,1871.236,1798.753,1414.954,1647.588,2287.967,1493.086,1409.929,2544.218,2466.748,1282.747,1220.879,1314.229,1353.667,1384.788,1202.305,1631.667,1205.844,1794.432,1940.861,1306.010,1412.186,1228.419,2035.590,1373.535,1331.519,1913.292,1276.857,1296.103,1397.361,1387.220
883,1741.581,1444.760,1202.190,1334.190,1169.964,1572.278,1358.679,1317.432,1549.825,1614.968,1714.236,1575.462,1317.197,1349.081,1502.066,1234.552,2152.663,1562.721,1445.289,1757.566,1437.626,1386.012,1652.399,1285.079,1552.320,1590.283,1944.346,1519.435,1833.574,1870.625,1810.626,1390.762,1605.566,2264.022,1464.861,1436.536,2558.549,2482.076,1305.835,1222.626,1295.038,1364.870,1424.151,1228.508,1571.500,1194.422,1803.074,1910.190,1351.049,1397.054,1226.919,2005.010,1389.202,1339.136,1893.250,1286.741,1304.075,1374.918,1405.898
884,1735.442,1439.630,1184.557,1353.381,1179.935,1566.649,1377.927,1311.041,1548.117,1592.510,1680.246,1567.636,1330.992,1398.141,1479.447,1239.683,2231.116,1566.772,1497.430,1765.959,1516.495,1368.600,1653.340,1284.871,1575.021,1573.207,1956.198,1565.712,1801.062,1902.694,1785.319,1395.271,1630.382,2316.506,1495.139,1398.786,2498.872,2482.450,1298.802,1211.136,1307.298,1360.220,1453.182,1187.961,1580.385,1215.643,1813.951,1915.639,1371.689,1409.233,1240.434,1971.890,1371.616,1363.259,1979.083,1294.732,1335.916,1386.934,1370.500
885,1674.988,1417.425,1183.195,1343.857,1188.525,1562.570,1357.037,1287.541,1526.526,1620.229,1665.804,1552.126,1332.418,1390.313,1480.158,1205.821,2206.916,1542.963,1452.500,1728.062,1447.703,1402.879,1680.784,1280.886,1507.144,1563.469,1954.162,1526.554,1758.512,1942.403,1770.005,1416.338,1626.250,2285.758,1483.947,1416.946,2528.978,2519.519,1293.978,1235.587,1268.924,1360.847,1452.212,1212.258,1617.628,1190.922,1779.012,1901.538,1347.243,1411.953,1215.427,2041.370,1408.202,1351.068,1988.681,1301.848,1290.804,1369.779,1375.347
886,1730.674,1457.493,1190.017,1308.000,1188.057,1577.132,1367.055,1290.486,1533.123,1608.802,1681.799,1553.685,1325.082,1375.687,1473.737,1227.034,2190.126,1579.338,1474.117,1704.248,1479.890,1391.764,1679.438,1292.921,1537.722,1608.303,1934.015,1538.250,1810.457,1876.792,1830.703,1401.490,1606.927,2301.934,1514.679,1426.375,2511.218,2499.550,1308.165,1214.539,1283.244,1347.576,1411.212,1218.414,1579.962,1194.338,1783.951,1909.165,1307.427,1406.899,1232.243,2044.150,1387.566,1352.247,1933.208,1297.696,1305.804,1368.049,1384.119
887,1771.093,1433.240,1184.247,1326.036,1164.252,1571.894,1340.055,1294.884,1518.883,1629.650,1700.025,1583.685,1319.279,1367.273,1478.487,1228.303,2211.505,1563.846,1447.203,1738.234,1476.044,1391.630,1669.582,1281.743,1527.175,1538.621,1942.066,1526.859,1815.760,1894.778,1792.555,1360.093,1622.287,2266.165,1512.610,1441.643,2515.692,2511.122,1304.901,1219.073,1255.634,1351.362,1390.379,1216.852,1608.603,1201.980,1790.519,1901.519,1318.155,1406.326,1225.184,1973.810,1359.636,1358.636,1967.944,1275.982,1294.056,1359.008,1373.534
888,1739.198,1436.774,1217.690,1349.440,1197.166,1586.424,1379.422,1294.130,1564.737,1634.363,1690.503,1571.944,1338.156,1393.667,1513.816,1257.283,2222.042,1560.147,1461.031,1716.331,1513.659,1419.533,1712.739,1283.193,1599.423,1574.372,1933.868,1555.484,1755.054,1899.889,1842.192,1412.550,1636.735,2322.428,1512.160,1455.607,2489.790,2504.901,1309.813,1227.728,1273.366,1379.333,1397.606,1224.812,1599.308,1222.662,1904.704,1948.386,1342.583,1433.938,1240.522,1984.460,1415.747,1361.006,1995.111,1297.071,1358.075,1371.148,1392.746
889,1744.826,1456.384,1211.460,1350.631,1186.252,1584.358,1358.046,1287.103,1563.006,1641.917,1692.895,1569.273,1334.549,1364.636,1490.316,1240.724,2239.695,1574.956,1452.727,1774.276,1468.560,1414.055,1678.444,1307.007,1587.299,1599.621,1932.713,1525.130,1797.589,1902.597,1853.819,1413.735,1645.882,2302.989,1505.444,1440.214,2509.947,2451.435,1349.681,1209.549,1268.885,1367.328,1434.151,1226.805,1597.103,1233.870,1939.642,1912.443,1368.058,1416.984,1242.353,1978.030,1379.495,1368.222,1969.653,1289.366,1352.635,1383.188,1373.890
890,1683.314,1435.493,1201.402,1346.238,1182.094,1565.781,1353.083,1300.411,1556.795,1613.229,1688.186,1568.587,1362.500,1363.202,1486.039,1237.559,2256.737,1593.044,1485.078,1700.365,1450.143,1403.727,1680.072,1290.000,1527.650,1611.959,1962.096,1496.293,1781.078,1953.736,1829.934,1364.404,1598.213,2267.703,1486.952,1385.982,2493.737,2425.870,1300.264,1211.471,1252.229,1356.396,1442.182,1232.562,1598.872,1213.643,1858.161,1931.797,1356.078,1409.581,1228.515,1996.870,1383.040,1349.315,1905.319,1277.018,1326.523,1369.418,1379.415
891,1724.105,1424.500,1209.897,1342.607,1173.885,1585.470,1368.514,1274.356,1554.620,1615.344,1698.749,1548.301,1329.082,1359.182,1479.303,1245.152,2215.021,1580.603,1443.289,1725.828,1475.956,1412.818,1700.837,1269.793,1549.732,1599.400,1936.147,1534.446,1780.822,1960.458,1812.775,1403.636,1610.684,2291.747,1489.979,1418.196,2535.271,2484.038,1325.286,1208.083,1243.878,1351.390,1420.061,1212.594,1595.167,1209.909,1875.926,1927.639,1363.126,1438.310,1236.985,2029.670,1414.899,1336.716,1951.569,1302.607,1337.860,1391.549,1395.941
892,1704.965,1442.527,1191.385,1375.714,1193.957,1556.570,1360.835,1261.062,1526.860,1643.325,1666.025,1564.063,1309.312,1362.303,1490.289,1221.807,2205.695,1564.022,1452.203,1735.207,1504.824,1410.485,1700.699,1299.679,1561.103,1612.386,1996.978,1516.728,1803.279,1958.069,1849.560,1380.987,1629.059,2309.572,1508.267,1401.964,2546.053,2509.725,1281.901,1198.083,1221.412,1370.282,1390.651,1194.477,1595.449,1204.955,1846.012,1911.380,1347.369,1422.349,1220.000,1987.270,1418.253,1342.395,1972.069,1308.214,1332.888,1361.197,1369.271
893,1731.779,1456.041,1178.017,1311.119,1181.022,1586.874,1413.330,1284.322,1561.076,1642.318,1642.859,1542.923,1339.344,1370.071,1491.158,1219.234,2216.084,1568.206,1450.641,1706.021,1468.407,1394.297,1670.471,1286.657,1539.680,1556.434,1963.934,1527.924,1792.597,1934.361,1839.055,1389.066,1588.412,2277.417,1520.187,1404.696,2522.804,2488.061,1306.363,1198.136,1247.641,1335.130,1387.773,1190.273,1624.795,1211.799,1829.938,1911.892,1385.660,1406.062,1227.059,1980.840,1379.010,1347.426,2081.764,1304.804,1334.374,1382.320,1378.966
