 ,Min1,Max1,Min2,Max2,Min3,Max3,Min4,Max4,Min5,Max5,Min6,Max6,Min7,Max7,Min8,Max8,Min9,Max9,Min10,Max10,Min11,Max11,Min12,Max12,Min13,Max13,Min14,Max14,Min15,Max15,Min16,Max16,Min17,Max17,Min18,Max18,Min19,Max19,Min20,Max20,Min21,Max21,Min22,Max22,Min23,Max23,Min24,Max24,Min25,Max25,Min26,Max26,Min27,Max27,Min28,Max28,Min29,Max29,Min30,Max30,Min31,Max31,Min32,Max32,Min33,Max33,Min34,Max34,Min35,Max35,Min36,Max36,Min37,Max37,Min38,Max38,Min39,Max39,Min40,Max40,Min41,Max41,Min42,Max42,Min43,Max43,Min44,Max44,Min45,Max45,Min46,Max46,Min47,Max47,Min48,Max48,Min49,Max49,Min50,Max50,Min51,Max51,Min52,Max52,Min53,Max53,Min54,Max54,Min55,Max55,Min56,Max56,Min57,Max57,Min58,Max58,Min59,Max59,Min60,Max60,Min61,Max61,Min62,Max62,Min63,Max63,Min64,Max64,Min65,Max65,Min66,Max66,Min67,Max67,Min68,Max68,Min69,Max69,Min70,Max70,Min71,Max71,Min72,Max72,Min73,Max73,Min74,Max74,Min75,Max75,Min76,Max76,Min77,Max77,Min78,Max78,Min79,Max79,Min80,Max80,Min81,Max81,Min82,Max82,Min83,Max83,Min84,Max84,Min85,Max85,Min86,Max86,Min87,Max87,Min88,Max88,Min89,Max89,Min90,Max90,Min91,Max91,Min92,Max92,Min93,Max93,Min94,Max94,Min95,Max95,Min96,Max96,Min97,Max97,Min98,Max98,Min99,Max99,Min100,Max100,Min101,Max101,Min102,Max102,Min103,Max103,Min104,Max104,Min105,Max105,Min106,Max106,Min107,Max107,Min108,Max108,Min109,Max109,Min110,Max110,Min111,Max111,Min112,Max112,Min113,Max113,Min114,Max114,Min115,Max115,Min116,Max116,Min117,Max117,Min118,Max118,Min119,Max119,Min120,Max120,Min121,Max121,Min122,Max122,Min123,Max123,Min124,Max124,Min125,Max125,Min126,Max126,Min127,Max127,Min128,Max128,Min129,Max129,Min130,Max130,Min131,Max131,Min132,Max132,Min133,Max133,Min134,Max134,Min135,Max135,Min136,Max136,Min137,Max137,Min138,Max138,Min139,Max139,Min140,Max140,Min141,Max141,Min142,Max142,Min143,Max143,Min144,Max144,Min145,Max145,Min146,Max146,Min147,Max147,Min148,Max148,Min149,Max149,Min150,Max150,Min151,Max151,Min152,Max152,Min153,Max153,Min154,Max154,Min155,Max155,Min156,Max156,Min157,Max157,Min158,Max158,Min159,Max159,Min160,Max160,Min161,Max161,Min162,Max162,Min163,Max163,Min164,Max164,Min165,Max165,Min166,Max166,Min167,Max167,Min168,Max168,Min169,Max169,Min170,Max170,Min171,Max171,Min172,Max172,Min173,Max173
1974,1,11,2,16,3,25,5,22,4,23,3,19,2,13,1,17,3,22,3,16,3,18,2,9,2,14,2,20,2,36,1,19,9,29,2,18,5,19,7,27,3,25,4,30,5,29,9,23,3,20,5,24,4,20,4,21,3,19,2,26,4,19,3,23,5,25,5,24,2,20,1,13,1,12,4,21,4,23,5,26,5,24,4,30,5,20,5,24,3,28,1,15,3,22,6,24,4,25,2,20,3,25,3,20,6,25,8,28,8,25,6,29,4,22,3,21,2,20,3,20,3,22,2,18,3,24,2,13,1,7,1,16,3,40,3,22,2,13,1,10,1,23,1,12,4,14,4,25,4,26,5,21,4,18,5,21,4,19,3,25,4,21,4,20,2,21,4,22,4,22,6,26,5,25,4,27,8,26,9,27,7,28,4,19,5,26,1,22,2,18,2,29,4,29,3,16,3,23,3,17,2,19,3,23,3,22,1,12,2,23,2,10,3,26,2,12,4,22,2,20,5,19,2,18,1,24,1,11,2,16,2,14,2,18,4,25,4,23,3,20,4,24,5,23,3,25,4,30,5,26,3,27,7,19,4,36,5,48,2,16,2,21,3,18,4,28,6,21,5,23,3,29,4,27,4,23,4,22,3,25,4,22,4,25,4,22,7,26,4,20,3,21,5,27,4,22,2,22,4,18,2,16,4,17,2,20,3,30,4,19,3,25,4,21,5,22,2,15,4,38,2,32,4,20,4,19,2,19,2,14,2,19,1,24,2,14,1,17,1,15,2,14,3,14,1,13
1975,2,13,2,15,2,23,3,24,5,22,4,22,2,15,2,22,4,26,2,15,3,21,3,11,2,18,4,22,2,39,1,18,10,38,4,18,6,21,6,35,4,27,3,23,5,30,7,27,3,27,6,22,3,21,2,23,3,17,3,23,3,20,4,27,5,24,5,29,3,18,2,14,1,12,3,22,2,19,4,23,8,23,5,32,6,21,6,20,3,19,1,15,3,25,5,26,6,26,3,18,4,23,3,17,5,25,7,27,8,25,5,25,4,21,4,22,3,16,3,21,3,21,2,18,3,21,2,12,1,7,3,17,3,34,4,18,2,12,1,8,1,14,1,14,3,16,3,23,3,26,3,16,4,20,5,22,4,21,2,25,4,21,5,21,2,19,4,20,3,21,7,26,6,26,4,30,8,27,8,26,6,30,6,23,4,25,3,19,2,22,1,41,4,26,3,23,2,20,3,17,4,22,2,28,4,19,1,11,1,19,2,11,4,23,2,16,4,20,2,17,5,23,2,18,1,18,1,16,3,17,2,17,1,17,4,18,5,21,5,25,4,28,4,21,4,23,3,28,5,31,5,28,5,21,4,38,7,46,1,21,2,30,2,17,4,27,6,22,3,23,4,27,4,30,3,20,3,21,2,30,5,19,5,25,4,20,8,25,4,28,3,17,5,22,3,20,2,18,3,21,2,16,5,22,2,21,5,24,3,20,4,23,4,21,5,23,2,20,3,37,3,40,3,24,4,18,2,20,3,18,4,21,1,25,3,17,1,16,2,13,2,14,2,13,2,11
1976,2,10,3,13,3,22,3,18,4,21,4,23,2,18,2,18,3,20,2,14,4,21,2,9,2,18,2,24,1,33,1,19,10,32,4,21,5,27,5,32,5,28,2,27,4,26,7,25,4,19,5,21,2,23,3,23,3,15,4,20,4,19,4,22,6,26,6,27,2,18,1,13,1,17,3,24,3,19,5,25,4,24,5,34,4,19,5,27,2,21,1,16,2,23,6,26,6,21,3,16,3,26,3,17,5,26,9,32,8,30,5,30,3,21,3,22,4,17,2,19,3,20,3,20,3,20,2,13,1,7,1,15,2,44,3,21,1,15,1,7,1,12,1,15,3,15,4,24,2,23,5,27,5,20,4,23,4,15,2,26,4,22,2,22,3,18,4,23,4,21,6,29,4,33,5,26,7,29,7,28,7,28,7,22,4,22,3,21,1,20,2,33,4,23,4,21,2,19,2,21,3,21,2,33,4,17,1,13,2,25,2,12,4,24,1,14,5,17,2,17,4,20,2,18,1,22,1,18,3,19,2,19,3,21,5,18,5,20,3,21,8,26,4,24,3,26,4,26,5,26,4,28,7,19,3,42,6,45,2,18,2,18,3,18,5,29,8,23,5,26,4,31,4,28,4,23,4,22,5,30,4,18,3,26,6,21,8,30,5,32,3,19,4,25,6,23,2,16,3,22,3,16,6,18,2,19,5,23,3,16,5,23,4,19,3,22,2,21,3,43,2,37,2,24,3,19,3,24,3,16,2,22,1,23,2,16,2,18,2,13,2,11,3,18,1,15
1977,2,12,3,17,3,20,3,23,3,20,3,26,2,15,2,20,3,19,1,15,2,19,2,9,1,19,3,19,2,36,2,18,7,42,4,18,5,20,8,35,5,26,4,28,4,24,8,29,5,24,4,17,4,21,4,21,3,19,2,19,2,20,5,23,5,31,4,24,3,15,2,15,1,15,5,26,3,19,4,28,6,21,5,40,6,26,6,21,5,19,1,15,4,25,8,25,6,23,3,18,1,26,4,16,7,30,8,42,9,30,6,31,3,23,4,23,3,16,3,20,4,24,4,28,3,19,3,18,1,8,2,25,4,50,2,26,2,16,2,9,1,20,1,13,3,16,5,23,4,29,4,17,4,19,5,21,3,18,2,26,2,20,4,20,3,19,5,21,3,20,4,28,6,28,5,30,8,28,6,30,4,26,4,20,4,23,2,19,1,23,1,31,3,27,4,20,2,20,2,23,3,24,2,21,2,20,1,16,1,22,2,10,5,23,2,18,4,23,1,17,3,25,3,18,1,23,1,17,3,18,2,17,3,18,3,20,5,22,2,21,6,22,2,24,4,25,5,26,4,24,5,29,6,22,4,32,4,42,2,21,2,22,3,15,3,23,8,27,5,21,2,26,5,26,4,22,5,21,4,25,5,21,4,27,4,20,9,25,5,22,3,20,4,21,3,22,3,20,4,18,2,17,5,20,2,19,2,24,4,15,4,22,5,23,5,26,3,19,4,45,4,35,3,20,2,18,3,20,3,20,4,18,1,25,2,15,1,14,2,18,2,12,2,18,1,15
1978,2,11,2,15,3,21,4,20,4,24,4,34,2,14,1,17,4,19,3,18,5,19,3,12,1,15,3,20,3,34,1,17,8,38,2,15,3,18,7,36,5,33,4,24,5,26,8,22,3,20,5,21,4,20,3,20,2,19,4,19,4,17,5,19,4,26,4,25,3,16,1,13,1,12,2,26,4,19,3,25,6,23,6,35,4,21,5,21,4,22,1,14,4,28,10,23,7,26,2,21,3,26,3,18,7,28,8,34,11,31,6,39,4,23,3,26,4,16,3,22,3,25,3,19,3,20,3,14,1,8,3,21,3,52,2,27,1,14,1,11,1,16,1,15,4,17,4,25,4,26,3,19,4,18,3,18,3,15,2,24,2,24,4,20,3,20,3,26,3,23,5,29,5,28,5,30,8,42,8,35,7,26,7,23,4,26,3,20,1,19,2,27,3,24,4,27,2,19,2,20,2,22,2,25,4,22,1,9,2,27,2,11,4,23,2,15,4,19,1,20,5,20,2,20,1,20,1,16,4,25,2,16,1,20,3,20,5,23,3,20,7,26,5,24,3,26,4,26,5,34,3,34,5,18,4,35,6,37,2,20,2,21,2,14,4,24,5,25,5,21,4,27,5,28,4,21,5,24,3,24,4,27,5,26,6,23,9,23,5,21,3,20,4,20,4,20,2,16,3,20,2,16,4,20,3,19,4,25,3,16,2,19,3,22,4,24,1,19,5,36,3,30,3,24,5,22,2,14,4,23,5,21,1,27,2,15,1,10,1,13,1,12,2,16,1,11
1979,2,10,3,13,2,26,3,21,5,23,5,27,2,14,2,20,3,21,3,19,4,18,2,10,2,15,4,21,2,43,2,21,9,39,4,16,5,20,5,31,4,22,3,28,7,24,5,27,3,20,4,18,4,23,3,26,2,19,3,23,2,16,5,25,3,23,4,23,3,16,2,13,1,12,3,22,3,18,3,22,5,20,5,31,6,24,5,27,4,20,1,13,3,22,6,22,7,25,3,17,3,28,3,19,4,26,6,27,10,32,7,33,4,24,2,22,4,18,4,21,3,22,3,25,3,20,3,14,1,8,2,20,3,46,3,21,2,16,1,9,1,16,1,14,4,16,3,24,2,23,5,18,5,18,5,19,2,16,3,26,2,19,6,20,3,18,3,24,3,21,5,28,6,31,5,29,9,34,9,27,5,25,3,23,6,25,1,21,1,18,2,27,4,22,4,24,2,24,2,20,2,26,2,28,5,28,1,15,4,52,4,15,8,48,2,16,7,54,2,41,11,49,4,33,2,28,3,20,6,25,4,28,4,39,10,46,8,39,7,42,9,39,8,44,5,40,6,36,4,33,5,34,6,24,3,33,5,34,2,17,2,22,2,13,2,24,7,24,5,22,5,42,8,41,4,25,4,29,10,42,8,43,6,42,4,30,10,39,4,23,3,21,4,23,4,23,2,16,2,17,3,14,4,19,2,23,3,23,3,21,4,21,10,42,8,49,6,33,7,89,4,27,3,21,4,20,2,15,6,31,4,32,2,70,2,16,1,17,2,12,2,12,3,15,2,11
1980,1,13,2,17,3,28,4,27,4,27,5,28,1,16,2,21,3,23,4,25,3,20,2,11,2,16,3,21,2,36,1,24,11,45,4,21,5,19,6,23,4,21,4,27,5,24,8,21,3,24,4,20,4,25,4,23,3,20,3,27,3,16,5,20,4,28,5,23,2,18,2,14,2,14,2,25,3,23,2,23,5,21,4,35,4,25,4,21,2,22,1,16,4,21,7,28,6,26,1,20,2,25,4,17,4,26,9,32,10,27,7,38,2,21,3,20,4,16,5,24,3,23,3,16,4,23,2,17,1,8,3,16,2,48,2,20,2,16,1,9,2,18,1,14,3,20,4,25,3,24,3,19,3,18,5,19,3,15,2,21,2,20,5,23,3,18,3,23,4,23,6,30,4,26,5,29,7,43,7,28,4,27,5,22,6,25,2,20,1,18,1,25,3,34,3,22,2,24,3,20,3,34,4,44,10,56,1,31,9,95,6,26,12,107,2,26,12,96,4,58,23,78,5,43,2,50,3,39,9,55,5,52,9,67,22,92,24,169,20,91,17,87,13,95,10,63,5,39,5,27,3,28,6,28,4,24,3,33,3,14,2,18,2,15,5,25,7,24,5,30,9,54,17,61,8,45,13,50,19,87,26,117,9,90,8,60,26,85,6,32,3,23,4,24,5,19,2,23,4,19,2,19,5,19,2,18,4,23,5,25,2,22,17,84,16,105,12,69,8,188,8,45,3,23,4,21,3,23,9,76,12,106,3,144,6,40,2,28,3,21,3,21,3,22,1,11
1981,1,14,2,17,3,24,4,33,4,24,2,25,1,15,2,21,5,28,3,33,5,24,2,12,3,17,6,23,1,37,1,17,8,41,3,18,5,20,6,27,4,27,5,29,5,24,8,31,3,23,6,24,6,25,4,27,4,21,3,21,3,16,4,25,4,39,4,24,3,20,2,18,1,15,4,22,4,23,4,25,10,25,7,38,7,19,6,25,4,19,1,14,3,22,7,22,7,25,3,19,4,23,3,24,3,23,7,34,12,31,8,35,3,26,3,21,4,20,3,25,4,23,4,17,3,18,2,17,1,8,2,19,3,39,3,20,1,18,1,10,2,24,1,25,4,21,6,21,3,24,2,18,4,20,4,17,3,15,2,19,2,21,5,20,2,20,4,22,3,20,7,27,5,24,6,36,7,31,8,31,6,24,7,23,6,37,2,23,1,23,2,27,4,23,5,21,2,23,2,22,3,39,3,47,5,65,2,24,9,115,4,29,17,118,2,28,11,83,3,51,24,83,4,39,2,43,3,39,11,48,7,54,11,74,21,82,34,151,21,74,24,108,11,125,14,80,7,40,5,36,4,33,6,27,3,26,4,33,4,18,2,20,2,14,4,22,4,23,4,25,9,71,15,56,6,39,13,66,26,88,25,136,12,79,10,63,28,102,6,37,4,24,4,30,4,21,2,21,3,17,2,18,4,17,2,21,4,22,7,21,3,22,18,73,26,111,12,64,5,198,6,47,3,26,4,21,3,25,8,81,12,111,5,133,7,45,3,27,3,20,2,26,3,25,1,13
1982,1,12,2,18,3,26,3,31,5,22,5,22,1,14,2,25,7,29,5,31,9,30,2,14,3,16,5,25,2,34,2,24,8,44,5,27,5,21,7,25,5,30,3,30,6,27,9,34,4,20,4,20,5,23,2,23,3,16,4,19,1,21,4,21,5,38,6,27,4,24,2,16,1,15,4,22,4,20,4,24,7,30,6,44,8,25,3,20,5,19,1,14,3,22,5,23,7,23,2,22,2,20,5,18,4,21,9,41,13,36,10,36,4,32,5,27,4,17,5,27,5,22,4,26,3,25,2,14,1,9,3,19,2,35,2,23,2,13,2,19,2,25,1,12,3,21,5,24,4,29,4,25,4,20,5,18,3,17,3,23,4,18,4,22,3,21,5,23,2,18,6,30,7,37,7,33,6,40,7,30,6,31,8,24,9,36,2,33,1,25,1,25,5,24,4,24,2,22,3,21,2,40,3,54,7,54,1,38,9,112,5,38,15,125,2,21,13,87,3,41,20,76,4,41,2,48,2,31,10,42,6,49,9,67,20,74,25,134,18,83,22,89,15,106,12,68,6,36,6,27,5,35,6,26,3,24,5,38,3,19,1,18,2,15,4,23,5,22,5,26,5,69,15,53,5,34,13,65,29,80,28,112,11,92,9,72,34,91,7,47,4,23,4,28,4,21,2,17,4,18,2,16,4,19,2,19,4,22,6,25,4,19,18,80,22,112,10,54,7,180,6,39,3,24,3,23,2,25,8,70,5,103,4,115,7,47,2,21,3,19,1,21,2,23,1,14
1983,1,14,1,19,3,26,5,27,5,21,4,24,2,16,1,24,5,31,7,42,7,38,2,14,4,16,5,28,1,37,1,23,12,42,5,22,6,22,6,26,7,33,4,36,5,25,6,32,3,25,5,24,5,25,3,25,3,18,3,25,2,21,5,29,7,37,6,22,5,32,1,14,1,19,4,25,4,23,5,27,6,29,6,46,4,27,5,22,4,23,1,12,3,24,7,22,6,23,3,20,2,25,4,17,4,28,8,55,15,37,8,38,4,34,3,35,4,18,4,20,5,26,4,22,3,25,2,14,1,8,1,13,3,56,4,20,1,16,1,11,2,23,1,15,6,23,4,24,4,28,5,20,3,20,5,21,3,16,3,17,4,19,3,23,2,21,4,22,3,23,4,29,6,28,5,33,8,38,8,28,6,25,6,30,7,29,2,26,1,17,1,20,4,24,5,29,2,24,2,27,4,36,3,51,7,62,1,27,10,94,5,31,12,119,1,21,12,84,4,43,22,67,3,35,2,37,2,31,8,44,6,38,7,59,21,76,29,106,17,84,25,86,13,104,10,64,6,37,4,27,5,31,8,28,5,29,6,32,2,19,2,23,1,18,4,39,6,26,4,35,8,65,15,57,7,35,8,69,22,72,21,99,9,65,10,50,37,86,6,38,4,37,4,29,4,41,3,17,2,16,2,18,5,18,2,17,4,25,7,47,4,33,16,72,22,92,10,40,10,146,6,44,3,22,4,20,4,18,9,57,11,80,3,88,9,40,2,21,3,18,2,21,3,18,2,20
1984,1,12,2,17,4,26,4,30,5,25,3,21,1,17,2,27,6,33,9,36,9,41,2,17,3,19,5,29,2,33,1,27,14,41,6,24,6,25,6,47,8,41,6,35,7,31,9,29,5,25,5,21,5,26,3,23,2,18,4,24,3,20,7,25,7,36,5,29,5,24,1,16,1,19,6,25,4,20,5,32,6,30,6,61,9,36,5,27,5,28,1,18,3,29,8,25,5,26,3,18,3,27,5,18,4,24,9,52,19,49,9,44,4,36,4,38,4,17,7,25,5,25,4,25,3,21,2,13,1,8,1,15,2,54,3,21,2,16,1,11,2,25,1,15,5,19,5,32,4,34,4,20,4,20,4,29,3,18,2,22,2,18,4,20,3,26,6,25,4,19,6,33,5,31,5,33,8,35,8,35,6,31,9,31,4,38,1,31,2,18,1,20,5,24,3,43,2,49,3,28,4,50,2,66,7,76,2,39,10,90,6,27,16,109,1,26,11,84,3,38,17,60,4,30,1,34,3,32,7,36,5,37,6,63,18,64,28,96,17,73,16,72,13,105,13,89,7,62,6,39,5,36,8,39,5,28,3,30,3,16,2,21,2,24,6,62,6,34,7,53,9,59,15,48,11,72,12,59,24,86,21,80,10,80,12,53,35,87,8,48,6,50,5,30,4,48,2,15,4,21,2,18,4,20,2,17,4,23,16,54,5,62,16,57,19,85,10,46,14,157,12,92,4,30,4,20,3,44,7,76,6,78,3,80,6,31,2,27,4,33,3,20,4,18,2,25
1985,1,12,2,17,3,23,5,28,6,20,2,19,2,16,1,24,6,39,8,40,9,33,3,13,6,25,6,27,1,35,2,33,10,45,5,26,9,31,10,52,8,43,4,38,6,42,11,28,4,24,5,26,5,28,2,22,4,18,4,21,3,20,5,32,9,36,5,26,4,21,2,15,1,14,6,22,4,22,3,34,7,31,6,67,7,31,6,30,4,28,1,14,4,31,7,38,6,24,3,28,2,22,4,19,4,26,11,50,15,43,10,36,5,39,3,33,3,18,5,24,4,26,5,21,3,26,2,17,1,8,2,16,3,44,2,21,2,18,1,13,2,22,1,15,3,20,6,29,6,33,4,22,6,20,7,31,3,18,2,23,4,20,4,25,3,33,4,23,2,24,6,30,6,36,8,46,8,32,8,34,7,26,9,32,8,40,2,38,1,16,2,22,4,23,3,44,3,45,6,42,8,59,3,59,10,82,2,31,11,99,3,37,16,97,2,34,13,76,3,33,16,55,3,27,2,29,2,32,7,35,4,37,9,52,19,55,29,85,17,61,14,70,15,99,18,94,11,67,6,38,5,35,8,43,5,35,4,27,2,15,2,22,2,29,4,44,5,38,11,60,8,60,14,58,15,65,13,61,26,91,19,76,9,74,12,62,29,82,11,42,5,62,4,28,5,39,2,16,3,19,2,19,6,19,2,21,2,26,17,51,4,53,15,55,18,72,8,31,16,145,11,77,5,36,4,21,3,49,7,60,7,68,4,64,7,29,2,27,2,31,3,15,3,22,3,27
1986,1,11,3,17,3,24,5,30,4,19,3,19,2,16,1,23,6,41,5,47,5,34,2,13,5,23,5,26,2,38,1,36,18,43,7,27,7,30,10,54,7,46,5,39,7,33,8,28,4,22,5,22,3,27,3,23,2,18,3,24,3,33,3,25,8,33,7,27,5,21,1,15,2,13,4,26,4,25,4,29,8,31,6,66,9,33,7,33,4,28,2,15,5,29,10,37,7,27,4,20,3,25,4,20,6,38,13,49,16,49,8,43,4,38,4,33,4,22,3,24,2,29,5,18,3,29,1,14,1,8,1,13,2,44,2,19,1,13,1,12,3,23,1,16,4,27,5,28,6,34,4,19,5,21,5,28,4,18,3,18,3,23,4,22,3,29,4,24,3,24,5,27,5,31,7,46,14,40,8,36,6,27,9,35,8,40,2,32,1,15,1,26,4,23,5,44,3,34,5,46,5,68,2,47,8,80,2,26,9,79,9,27,15,85,2,30,11,68,3,31,14,50,3,31,2,27,2,29,6,36,5,27,8,51,16,54,18,70,15,62,21,76,18,86,18,90,10,69,7,36,5,33,7,40,4,25,5,26,2,14,2,25,3,21,5,44,6,31,10,58,6,57,15,49,16,67,13,52,19,90,20,68,10,73,12,56,23,86,5,61,6,52,5,29,4,41,2,19,3,24,2,18,4,18,2,20,4,22,13,48,6,58,11,54,18,68,8,40,10,131,10,68,5,32,4,19,3,38,5,63,8,52,2,57,6,29,2,21,4,32,2,14,2,15,3,32
1987,1,14,2,16,3,26,3,29,4,18,3,19,3,16,2,22,3,32,7,43,8,40,2,12,4,23,3,29,2,37,1,33,13,41,7,28,9,29,11,53,7,45,4,32,7,35,6,22,3,21,5,23,6,27,3,21,2,19,4,23,4,20,6,24,6,39,7,26,4,20,2,21,1,14,4,24,3,22,4,36,8,27,6,75,9,32,4,32,5,25,1,13,4,38,11,42,8,28,4,17,4,22,4,20,5,33,12,46,13,41,10,37,6,35,5,33,5,23,6,24,4,23,4,19,3,25,2,14,1,8,2,14,3,39,3,16,2,14,2,14,2,21,1,16,4,21,4,26,7,31,5,20,4,20,4,24,4,18,4,24,4,21,5,22,4,28,5,28,3,18,7,29,5,29,7,44,10,47,7,33,5,34,7,37,8,41,3,33,1,17,1,22,3,23,4,42,3,34,7,43,8,65,3,44,5,69,3,27,9,83,9,29,15,82,2,22,9,73,3,27,9,48,4,30,1,31,2,35,6,30,3,32,7,47,15,46,21,67,16,57,11,71,13,91,16,83,8,68,4,33,4,31,11,35,4,26,3,26,3,19,2,20,2,21,4,42,7,31,10,56,7,50,10,45,13,64,11,46,20,71,17,64,10,56,10,49,34,73,10,39,5,53,5,31,4,36,2,19,3,17,2,20,3,19,2,18,4,22,12,42,5,55,11,55,14,65,6,29,13,102,6,51,4,30,3,21,3,34,5,45,6,62,2,49,5,29,1,18,3,28,2,14,2,15,3,27
1988,1,12,1,16,2,28,4,31,5,18,3,20,2,14,1,25,6,39,6,33,7,31,2,17,4,24,4,28,2,36,2,33,16,46,7,25,9,27,12,57,8,38,5,31,4,33,7,26,4,25,4,16,3,37,3,18,3,18,4,22,3,21,4,25,8,29,6,24,5,23,2,17,1,15,5,26,4,21,4,24,7,24,6,60,8,28,6,31,4,33,1,13,2,33,15,40,7,27,3,21,3,20,2,19,4,35,15,42,12,39,9,41,4,32,3,29,4,19,5,20,4,25,4,18,3,20,2,16,1,6,2,16,3,34,3,17,1,12,1,11,1,21,1,15,5,20,5,30,5,28,3,19,4,23,5,24,3,16,2,19,4,20,3,24,4,29,4,23,3,21,6,26,7,33,6,37,14,35,7,32,7,27,7,30,7,32,2,38,2,16,1,23,4,21,3,37,2,31,8,44,9,67,1,54,6,55,2,22,8,78,6,31,12,83,2,19,7,63,3,29,12,49,2,29,1,27,3,25,7,38,4,26,6,37,14,41,16,58,12,52,15,55,11,77,18,76,9,63,5,36,5,29,9,37,5,27,4,27,2,16,2,21,3,18,5,37,5,30,11,51,5,47,11,41,11,51,7,48,18,65,13,55,8,59,10,43,27,74,7,48,4,46,4,29,5,33,2,18,3,17,3,24,5,19,2,20,3,25,10,44,5,57,11,52,15,65,7,26,13,97,8,48,3,28,4,18,3,34,4,45,6,48,1,51,5,24,2,17,4,34,2,14,3,13,3,22
1989,1,12,2,19,3,24,5,33,5,23,2,18,1,19,1,27,4,29,4,32,6,36,2,16,4,25,4,27,2,37,1,29,14,40,6,26,7,25,11,53,10,39,5,35,5,36,8,29,4,23,4,18,5,28,3,20,5,19,3,25,3,19,4,26,6,35,7,25,5,21,2,12,1,17,3,24,4,20,3,25,7,31,6,50,9,26,6,29,3,26,1,14,4,29,16,38,7,25,3,21,3,27,5,20,5,36,13,38,15,39,9,31,4,31,4,31,4,18,6,23,5,25,4,23,4,21,1,12,1,7,2,12,2,36,3,17,2,14,1,10,2,18,1,15,4,23,6,31,5,31,4,20,5,19,6,20,3,23,3,21,3,17,4,21,2,28,4,21,2,20,4,29,6,30,7,32,12,35,7,31,6,28,9,31,7,35,3,24,1,15,1,19,2,22,4,34,3,37,5,41,9,58,2,42,8,69,2,26,8,62,7,20,11,80,2,25,8,60,2,31,11,39,3,25,1,30,2,21,6,29,2,27,5,34,12,38,18,52,13,43,13,54,12,69,13,73,9,68,5,31,4,29,8,31,4,27,3,29,2,15,3,22,2,23,5,33,6,27,9,53,7,44,11,39,10,51,9,47,17,60,16,51,7,53,9,41,26,72,8,42,5,47,5,25,4,41,1,20,2,22,1,18,4,15,2,17,3,18,9,35,3,42,12,42,14,55,5,30,9,83,6,47,5,27,4,18,2,26,6,42,6,32,2,41,3,20,2,16,3,26,2,13,2,16,3,26
1990,1,10,2,18,2,27,3,32,4,26,2,15,2,14,1,23,6,33,5,29,6,33,2,11,4,23,3,30,1,36,2,31,10,48,6,24,7,23,8,42,8,35,4,30,5,32,10,28,3,22,4,20,4,28,2,21,4,16,3,23,4,21,5,28,8,36,5,30,4,24,2,15,2,16,5,25,4,20,4,27,8,31,5,46,9,25,6,29,3,24,1,16,2,31,14,40,8,29,3,21,3,24,5,20,5,34,11,42,14,32,9,29,3,32,5,24,5,15,6,23,3,24,5,19,3,19,2,13,1,7,1,13,2,33,1,18,1,13,1,11,2,21,1,15,4,21,5,27,6,30,4,22,5,19,6,21,4,16,2,25,3,16,5,21,4,24,5,19,2,20,5,28,7,25,6,36,13,38,7,31,7,26,9,32,6,28,2,24,1,16,1,20,4,24,4,33,2,38,6,38,8,57,2,43,8,50,3,20,8,62,3,25,13,65,2,21,9,51,2,33,9,49,1,25,2,28,2,22,5,26,3,24,4,37,10,40,15,46,12,51,13,53,12,67,13,62,8,55,4,30,5,25,8,29,3,23,3,24,2,25,2,21,2,19,5,33,6,26,8,47,5,43,11,39,13,45,10,42,14,52,12,41,5,53,8,41,24,54,9,36,4,41,4,25,5,29,2,18,4,20,2,20,4,17,3,19,4,21,9,33,5,44,10,37,8,50,6,26,8,69,5,40,4,29,5,18,3,28,2,35,5,28,2,45,4,22,2,15,4,28,2,15,3,14,1,17
1991,1,13,2,14,3,22,4,32,5,18,2,16,1,16,2,20,6,29,3,27,7,32,2,15,3,18,3,29,2,42,2,30,14,44,7,22,7,24,9,36,8,34,4,32,6,40,8,24,4,22,5,24,5,35,2,24,3,23,5,30,7,26,4,35,7,31,7,28,4,21,1,12,2,18,5,21,4,21,3,31,6,26,7,45,8,26,5,40,3,25,2,15,4,29,13,33,6,27,3,23,2,21,5,19,5,33,11,42,13,32,7,32,4,33,3,36,4,20,5,23,3,24,2,23,3,23,2,12,1,7,1,11,2,32,2,19,2,17,1,10,2,16,1,15,5,19,5,25,3,26,2,24,4,20,4,26,4,16,3,17,4,19,4,20,3,25,5,21,3,26,5,28,6,31,5,31,11,37,9,30,7,25,9,33,7,29,2,22,1,18,1,20,4,22,4,33,2,35,5,37,6,57,2,45,5,60,2,24,5,66,6,25,10,65,3,20,9,58,3,26,9,44,2,24,1,30,2,20,4,28,3,20,5,31,11,39,14,48,11,41,13,62,9,64,10,60,7,44,4,33,5,28,7,30,5,21,3,30,3,17,1,20,2,18,3,37,7,25,9,38,7,40,3,40,7,46,8,41,12,48,13,44,6,43,8,33,22,52,8,28,5,36,5,29,3,29,1,21,3,19,3,18,4,18,2,20,2,21,9,29,4,43,10,36,14,50,6,22,7,75,4,46,4,24,5,17,3,25,4,26,4,29,1,47,4,19,2,12,3,23,2,14,3,17,2,19
